final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,high_quality_direct_evidence_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,internal_gap_seconds,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,direct_evidence_coverage_0_1,strong_direct_evidence_rows,radio_limited_degradation_flag_rows,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,episode_confidence_gate_pass,episode_critical_override_flag,episode_critical_override_reason,final_episode_handoff_flag,episode_keep_path,episode_priority_severity,operational_incident_id,incident_bridge_decision
LTE-TP-EP-000953,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:17:16+02:00,2025-08-27 05:17:17+02:00,2,-17.74587074,177.44272709,-17.7458109,177.4427589,ECI:1068575.0,1068575.0,122.0,1850.0,3.0,0.021856,4.27984,30.47659377898285,21.93876977898285,0.0010430373891494318,78.42,73.235,76.3,65.14,85.25,83.125,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,11.227450249082452,0.0,1.0,2,1,True,29.5,61.81,73.41,67.03,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000673,"new:gap=18.0s,dist=63.80360161471532m,cell=True,family=True"
LTE-TP-EP-000954,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:17:58+02:00,2025-08-27 05:17:59+02:00,2,-17.7449354,177.4423466,-17.7449356,177.44234643,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.053672,1.806696,28.506035332242302,24.946315332242303,0.003245614168753281,76.17,75.17,70.75,69.67,82.8,81.9,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,1.5157585529816555,0.0,1.0,2,1,True,29.5,60.17,71.88,65.44,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000674,new_session_or_first_episode
LTE-TP-EP-000955,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:18:23+02:00,2025-08-27 05:18:23+02:00,1,-17.744329,177.4424346,-17.744329,177.4424346,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,5.056464,5.056464,36.06665904001045,31.01019504001045,0.14019773759445325,75.94,75.94,68.81,68.81,84.65,84.65,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,3.696386687226661,0.0,1.0,1,0,False,22.25,57.17,73.49,64.51,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000675,"new:gap=24.0s,dist=68.0942005994207m,cell=True,family=True"
LTE-TP-EP-000956,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:18:36+02:00,2025-08-27 05:18:38+02:00,3,-17.744069,177.4420838,-17.7440315,177.4420269,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.113992,0.4184,27.727292148530648,23.598660148530648,0.00598823425025627,77.8,76.0,75.18,70.39,86.58,82.86,0,3,0,3,rolling_local_drop,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,10.92560730140788,0.0,1.0,3,0,False,36.75,64.38,74.0,68.71,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000676,"new:gap=13.0s,dist=47.07510962081855m,cell=True,family=True"
LTE-TP-EP-000957,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:18:51+02:00,2025-08-27 05:18:52+02:00,2,-17.7438607,177.4417789,-17.7438494,177.441766,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,1.168976,2.877752,41.25179913394408,40.08282313394408,0.028337576167389678,81.3,78.145,81.54,76.315,81.0,80.38,0,2,0,2,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,5.166711549157368,0.0,1.0,2,0,False,29.5,67.22,70.6,68.74,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000677,"new:gap=13.0s,dist=32.41181018462152m,cell=True,family=True"
LTE-TP-EP-000958,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:19:12+02:00,2025-08-27 05:19:12+02:00,1,-17.74355048,177.44163067,-17.74355048,177.44163067,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,8.886376,8.886376,51.60441846028064,42.71804246028064,0.1722018436626652,77.95,77.95,68.16,68.16,89.91,89.91,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,2.109198373521373,0.0,1.0,1,0,False,22.25,56.68,77.43,66.02,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000678,"new:gap=20.0s,dist=36.19675377637787m,cell=True,family=True"
LTE-TP-EP-000959,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:19:20+02:00,2025-08-27 05:19:22+02:00,3,-17.7434228,177.44167439,-17.7433926,177.44168736,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.0204,0.020864,41.62901720562861,34.949437103600935,0.0005833598806755482,82.32,73.88666666666667,81.93,71.73,82.8,76.52666666666666,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,5.46255838215434,0.0,1.0,3,2,True,36.75,68.09,70.53,69.19,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000679,"new:gap=8.0s,dist=14.93333517015799m,cell=True,family=True"
LTE-TP-EP-000960,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:19:30+02:00,2025-08-27 05:19:31+02:00,2,-17.7432528,177.4417457,-17.74325253,177.44174549,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.030088,0.6906399999999999,42.023837876947724,41.993749876947724,0.000715974587759031,83.86,82.41499999999999,84.73,82.84,82.8,81.9,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,3.8169769591530343,0.0,1.0,2,1,True,29.5,70.45,71.88,71.09,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000680,"new:gap=8.0s,dist=16.72792851281083m,cell=True,family=True"
LTE-TP-EP-000961,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:19:50+02:00,2025-08-27 05:19:50+02:00,1,-17.7429311,177.44192406,-17.7429311,177.44192406,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,1.9269919,1.9269919,35.385472682709405,33.45848078270941,0.05445714735193,78.76,78.76,76.92,76.92,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.03539462569377434,0.0,1.0,1,0,False,22.25,63.25,70.75,66.63,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000681,"new:gap=19.0s,dist=40.436355044546936m,cell=True,family=True"
LTE-TP-EP-000962,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:19+02:00,2025-08-27 05:20:21+02:00,2,-17.7425172,177.4422122,-17.7425036,177.44222108,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.140136,2.406352,15.158104,15.017968,0.009244955701583787,75.17,70.38499999999999,70.53,62.09,80.83,80.515,0,2,0,2,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,1.820964962788903,0.0,1.0,2,1,True,18.5,55.41,70.54,62.22,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000682,new_session_or_first_episode
LTE-TP-EP-000963,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:30+02:00,2025-08-27 05:20:30+02:00,1,-17.742363,177.44226036,-17.742363,177.44226036,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,4.963432,4.963432,38.110246337865306,33.14681433786531,0.13023878030062663,80.82,80.82,70.22,70.22,93.77,93.77,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.03768591760900752,0.0,1.0,1,0,False,22.25,58.23,80.33,68.17,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000683,"new:gap=9.0s,dist=16.178022259453662m,cell=True,family=False"
LTE-TP-EP-000964,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:43+02:00,2025-08-27 05:20:43+02:00,1,-17.7421081,177.4422123,-17.7421081,177.4422123,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,2.1237519,2.1237519,36.61840664681909,34.49465474681909,0.05799684078237966,82.39,82.39,76.97,76.97,89.01,89.01,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,4.5163524208978965,0.0,1.0,1,0,False,22.25,63.29,76.76,69.35,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000684,"new:gap=13.0s,dist=28.797009984428293m,cell=True,family=True"
LTE-TP-EP-000965,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:24+02:00,2025-08-27 05:21:25+02:00,2,-17.741516,177.4426341,-17.74151578,177.44263389,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,14.352496,16.1490635,60.347314999999995,45.99481899999999,0.23783155886885773,54.8,53.44,51.18,46.3,65.11,62.165,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,2.2471192004843896,0.0,1.0,2,0,False,29.5,44.54,58.1,50.64,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000685,"new:gap=41.0s,dist=79.56290212084696m,cell=False,family=False"
LTE-TP-EP-000966,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:27+02:00,2025-08-27 05:21:28+02:00,2,-17.7415166,177.4426743,-17.74151704,177.44269662,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,13.565704,26.637051999999997,119.0290425,105.4633385,0.11396969777354968,74.77,65.185,76.39,65.795,72.8,64.45,0,2,0,1,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,4.4947033739281,0.0,0.5,1,0,False,29.5,62.02,57.51,59.99,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000686,"new:gap=2.0s,dist=4.280662789671323m,cell=False,family=True"
LTE-TP-EP-000967,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:36+02:00,2025-08-27 05:21:36+02:00,1,-17.7415067,177.4429147,-17.7415067,177.4429147,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.005424,0.005424,40.62461987864211,40.61919587864211,0.00013351509543235384,83.59,83.59,84.24,84.24,82.8,82.8,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,2.753777589214497,0.0,1.0,1,1,True,22.25,68.74,72.1,70.25,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000687,"new:gap=8.0s,dist=23.12474417841792m,cell=True,family=False"
LTE-TP-EP-000969,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:54+02:00,2025-08-27 05:21:55+02:00,2,-17.7416286,177.4433752,-17.74162864,177.44337534,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,7.363848,10.622936,49.4498,42.085952000000006,0.14891562756573332,66.41,58.644999999999996,63.15,53.605000000000004,70.4,64.81,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,2.7687620586991235,0.0,1.0,2,0,False,29.5,52.35,61.4,56.42,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000688,"new:gap=18.0s,dist=50.61863679601099m,cell=True,family=False"
LTE-TP-EP-000970,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:04+02:00,2025-08-27 05:22:05+02:00,2,-17.7417305,177.4435971,-17.7417471,177.4436163,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.087832,0.407812,17.451952675043874,17.364120675043875,0.005032789260630928,76.24,73.62,71.83,69.93,81.63,78.125,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,8.014769813410705,0.0,1.0,2,1,True,29.5,60.77,70.35,65.08,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000689,"new:gap=9.0s,dist=26.07434218795256m,cell=True,family=False"
LTE-TP-EP-000972,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:24+02:00,2025-08-27 05:22:24+02:00,1,-17.7421092,177.4434894,-17.7421092,177.4434894,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,1.638016,1.638016,,,,70.39,70.39,85.27,85.27,52.2,52.2,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,3.8281392479981036,0.0,1.0,1,1,True,22.25,69.52,49.15,60.35,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000690,new_session_or_first_episode
LTE-TP-EP-000973,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:28+02:00,2025-08-27 05:22:28+02:00,1,-17.74210384,177.44344579,-17.74210384,177.44344579,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,0.428904,0.428904,,,,75.59,75.59,89.5,89.5,58.59,58.59,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.17900462114581053,0.0,1.0,1,1,True,22.25,72.69,53.94,64.25,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000690,"bridged:gap=4.0s,dist=4.6568750296132775m,cell=True,family=True"
LTE-TP-EP-000974,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:35+02:00,2025-08-27 05:22:42+02:00,4,-17.7421027,177.4434449,-17.7420639,177.4435255,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,3.777696,6.934824,49.4498,45.672104000000004,0.07639456580208616,76.49,60.705,73.66,67.1075,79.94,52.8775,0,4,0,3,radio_limited_degradation,normal,radio,statistical_only_retained,7.0,8.0,4.0,0.5,4.0,1.0,3.2908542231121523,0.0,0.75,3,3,True,18.5,58.23,60.69,59.34,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000691,"new:gap=7.0s,dist=0.1579652752671996m,cell=True,family=True"
LTE-TP-EP-000975,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:51+02:00,2025-08-27 05:22:56+02:00,6,-17.74195309,177.44359521,-17.74187697,177.44363034,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,0.00384,0.9795719999999999,,,,76.37,67.11166666666666,90.99,82.59666666666666,58.51,48.18833333333333,0,6,0,6,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,6.0,1.0,0.0,6.0,9.342135767550005,0.0,1.0,6,6,True,58.5,80.77,51.3,67.51,Critical,Medium,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000692,"new:gap=9.0s,dist=14.364012603605751m,cell=True,family=True"
LTE-TP-EP-000976,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:58+02:00,2025-08-27 05:22:58+02:00,1,-17.74184401,177.44363955,-17.74184401,177.44363955,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,2.276136,2.276136,,,,74.06,74.06,83.03,83.03,63.1,63.1,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.09562188018581516,0.0,1.0,1,1,True,22.25,67.84,57.32,63.11,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000693,"new:gap=2.0s,dist=3.7925656568762705m,cell=False,family=True"
LTE-TP-EP-000977,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:23:27+02:00,2025-08-27 05:23:28+02:00,2,-17.7415263,177.4430388,-17.74152634,177.44303864,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,6.852768,9.7794,83.886915,71.180883,0.13858029759473242,65.72,65.685,70.87,67.76,66.87,63.150000000000006,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,7.024537369156185,0.0,1.0,2,0,False,29.5,59.75,59.22,59.51,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000694,"new:gap=29.0s,dist=72.77356607267872m,cell=True,family=False"
LTE-TP-EP-000978,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:23:49+02:00,2025-08-27 05:23:49+02:00,1,-17.7415625,177.4423207,-17.7415625,177.4423207,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,5.859376,5.859376,49.4498,43.590424000000006,0.11849139935854139,77.41,77.41,67.56,67.56,89.44,89.44,0,1,0,1,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,3.5335014965623235,0.0,1.0,1,0,False,22.25,56.23,77.08,65.61,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000695,"new:gap=21.0s,dist=76.14091577490602m,cell=False,family=True"
LTE-TP-EP-000979,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:23:50+02:00,2025-08-27 05:23:51+02:00,2,-17.74156338,177.44232156,-17.74158808,177.44230064,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,8.109984,9.978288,49.4498,41.339816,0.16400438424422345,63.41,58.084999999999994,60.97,55.495000000000005,66.4,61.25,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,3.6624348142804912,0.0,1.0,2,1,True,29.5,51.73,58.51,54.78,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000696,"new:gap=1.0s,dist=0.13368049694633255m,cell=False,family=True"
LTE-TP-EP-000980,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:23:55+02:00,2025-08-27 05:23:56+02:00,2,-17.7417111,177.4421878,-17.74171107,177.44218803,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,18.74464,19.201880000000003,89.466875,70.722235,0.20951486234430342,70.23,65.79,59.71,58.61,85.77,74.56,1,1,0,2,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,0.0,2.0,7.280942617688958,50.0,1.0,2,1,True,29.5,51.88,79.02,64.1,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000697,"new:gap=4.0s,dist=18.164131534663678m,cell=False,family=True"
LTE-TP-EP-000983,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:10+02:00,2025-08-27 05:27:10+02:00,1,-17.74510213,177.44230073,-17.74510213,177.44230073,ECI:1068609.0,1068609.0,120.0,500.0,1.0,14.644536,14.644536,176.8458,162.201264,0.08280963415585782,82.3,82.3,76.86,76.86,88.96,88.96,0,1,0,1,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,2.274212482746223,0.0,1.0,1,0,False,22.25,63.21,76.72,69.29,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000698,new_session_or_first_episode
LTE-TP-EP-000985,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:21+02:00,2025-08-27 05:27:22+02:00,2,-17.7452477,177.44253641,-17.74526455,177.44256664,ECI:1068746.0,1068746.0,120.0,500.0,1.0,9.557752,12.18142,85.55677,75.999018,0.11171239867984732,84.64,78.075,79.54,73.16,90.87,84.08000000000001,0,2,0,2,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,6.968154057451167,0.0,1.0,2,0,False,29.5,65.44,76.46,70.39,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000699,"new:gap=11.0s,dist=29.748772073207867m,cell=False,family=True"
LTE-TP-EP-000986,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:26+02:00,2025-08-27 05:27:26+02:00,1,-17.74534084,177.44267574,-17.74534084,177.44267574,ECI:1068340.0,1068340.0,50.0,41186.0,41.0,5.521696,5.521696,70.787155,65.26545899999999,0.07800420853190103,80.37,80.37,81.18,81.18,79.39,79.39,0,1,0,1,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,3.310161131344285,0.0,1.0,1,0,False,22.25,66.45,69.54,67.84,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000700,"new:gap=4.0s,dist=14.333932990646982m,cell=False,family=True"
LTE-TP-EP-000987,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:28+02:00,2025-08-27 05:27:29+02:00,2,-17.7453846,177.4427761,-17.74536583,177.44274909,ECI:1066291.0,1066291.0,487.0,41186.0,41.0,0.239168,9.3411685,54.170067,35.726898000000006,0.09410015828997648,63.48,57.605,53.39,44.17,75.81,74.025,0,2,0,2,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,11.950397736180612,0.0,1.0,2,0,False,29.5,45.11,66.41,54.7,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000701,"new:gap=2.0s,dist=11.68946140681369m,cell=False,family=True"
LTE-TP-EP-000988,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:31+02:00,2025-08-27 05:27:32+02:00,2,-17.7454537,177.4428555,-17.7454884,177.4428724,ECI:1068340.0,1068340.0,50.0,41186.0,41.0,0.028168,0.046924,,,,82.17,82.11500000000001,90.9,90.83500000000001,71.51,71.46000000000001,0,2,0,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,11.697990364800695,0.0,0.0,0,2,True,29.5,75.53,53.62,65.67,High,Medium,True,False,,True,priority_and_confidence_gate,High,INC-000702,"new:gap=2.0s,dist=14.915218536584275m,cell=False,family=False"
LTE-TP-EP-000989,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:40+02:00,2025-08-27 05:27:41+02:00,2,-17.7457748,177.4427937,-17.7458124,177.442774,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,12.64752,14.7639925,62.203377,49.555857,0.20332529534529933,59.98,55.19,57.11,51.42,63.49,59.795,0,2,0,1,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,9.251302796260912,0.0,0.5,1,0,False,29.5,48.78,51.69,50.09,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000703,"new:gap=8.0s,dist=32.918865229696756m,cell=False,family=False"
LTE-TP-EP-000991,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:45+02:00,2025-08-27 05:27:46+02:00,2,-17.7459643,177.4427204,-17.7460043,177.4427079,ECI:1068608.0,1068608.0,50.0,40790.0,41.0,3.810512,5.8976120000000005,49.4498,41.465088,0.16147106762818048,64.26,62.795,61.33,59.730000000000004,67.84,66.545,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,9.168821307606299,0.0,1.0,2,0,False,29.5,52.97,60.56,56.39,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000704,"new:gap=4.0s,dist=17.818875559842443m,cell=False,family=True"
LTE-TP-EP-000992,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,2025-08-27 05:29:02+02:00,2025-08-27 05:29:02+02:00,1,-17.74493263,177.43975535,-17.74493263,177.43975535,EARFCN:40790.0|PCI:120.0,,120.0,40790.0,41.0,22.18984,22.18984,103.21548465329701,81.02564465329701,0.21498557192785694,83.48,83.48,69.97,69.97,100.0,100.0,1,0,0,1,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,temporal,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,,100.0,1.0,1,0,False,22.25,58.04,100.0,76.92,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000705,new_session_or_first_episode
LTE-TP-EP-000993,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,2025-08-27 05:30:06+02:00,2025-08-27 05:30:08+02:00,2,-17.7440923,177.4350747,-17.74409746,177.43501885,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,0.197232,0.36873999999999996,,,,84.36,80.05,90.31,89.71000000000001,77.08,68.24,0,2,0,2,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,11.672887543663899,0.0,1.0,2,2,True,18.5,72.21,65.6,69.23,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000706,"new:gap=64.0s,dist=504.43404712558237m,cell=False,family=False"
