final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,radio_limited_degradation_flag_rows,rolling_drop_flag_rows,sudden_drop_flag_rows,rolling_sustained_degradation_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,direct_evidence_coverage_0_1,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-001971,542020041221088+20250828140938+Fiji-Nadi-LTE-DL-D!20250828140855,Fiji-Nadi-LTE-DL-D,2025-08-28 04:07:59+02:00,2025-08-28 04:07:59+02:00,1,-17.6095813,177.4534374,-17.6095813,177.4534374,ECI:1082176.0,1082176.0,182.0,40988.0,41.0,15.087448,15.087448,65.36004299999999,50.27259499999999,0.23083595584537792,65.71,65.71,52.81,52.81,81.48,81.48,0,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,15.22116684640708,0.0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,5,1.0,True,17.0,43.86,71.11,56.12,Medium,High,True,Medium
LTE-TP-EP-002179,542020041221088+20250829102934+Nawaka-LTE-DL!20250829102857,Nawaka-LTE-DL,2025-08-29 00:28:16+02:00,2025-08-29 00:28:16+02:00,1,-17.8128905,177.4432642,-17.8128905,177.4432642,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,3.574312,3.574312,,,,65.7,65.7,57.49,57.49,75.73,75.73,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,47.37,66.8,56.11,Medium,High,True,Medium
LTE-TP-EP-001180,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:43:03+02:00,2025-08-28 00:43:04+02:00,2,-17.64025122,177.42252937,-17.6401067,177.4227132,ECI:1075764.0,1075764.0,160.0,41186.0,41.0,3.853712,8.863748000000001,70.787155,56.913371,0.19599295945712186,66.12,60.95,59.68,56.254999999999995,73.99,66.69,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,25.25283394169774,0.0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,2,5,1.0,False,24.0,49.9,63.67,56.1,Medium,High,True,Medium
LTE-TP-EP-001831,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,Fiji-Nadi-LTE-DL-D,2025-08-28 03:38:43+02:00,2025-08-28 03:38:43+02:00,1,-17.6247495,177.45539474,-17.6247495,177.45539474,ECI:3636029.0,3636029.0,231.0,41186.0,41.0,5.475392,5.475392,,,,65.67,65.67,59.84,59.84,72.8,72.8,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.11755790360765699,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,49.13,64.6,56.09,Medium,High,True,Medium
LTE-TP-EP-000954,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:21+02:00,2025-08-27 05:20:21+02:00,1,-17.7425036,177.44222108,-17.7425036,177.44222108,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,4.672568,4.672568,,,,65.6,65.6,53.65,53.65,80.2,80.2,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.040535220359310155,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1.0,True,17.0,44.49,70.15,56.04,Medium,High,True,Medium
LTE-TP-EP-001486,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:15:57+02:00,2025-08-28 02:15:57+02:00,1,-17.6036321,177.4526238,-17.6036321,177.4526238,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,14.4392,14.4392,83.236885,68.797685,0.17347117206512472,65.6,65.6,66.23,66.23,64.83,64.83,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.5552261916013195,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1.0,False,17.0,53.92,58.62,56.04,Medium,Medium,True,Medium
LTE-TP-EP-000259,542020041221088+20250827112909+Fiji-Nadi-LTE-DL-D!20250827110725,Fiji-Nadi-LTE-DL-D,2025-08-27 01:07:22+02:00,2025-08-27 01:07:23+02:00,2,-17.7676449,177.4768981,-17.7676729,177.4768539,ECI:1068850.0,1068850.0,111.0,41186.0,41.0,28.570744,30.458592000000003,103.734363,75.163619,0.27542217615969744,64.85,63.22,56.52,54.510000000000005,75.04,73.87,0,2,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,11.804298063256613,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.0,False,24.0,47.89,65.99,56.03,Medium,High,True,Medium
LTE-TP-EP-000923,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:13:58+02:00,2025-08-27 05:13:58+02:00,1,-17.74817128,177.45533835,-17.74817128,177.45533835,ECI:1068568.0,1068568.0,122.0,356.0,1.0,4.74836,4.74836,,,,65.59,65.59,74.38,74.38,54.85,54.85,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,1.0,True,17.0,60.04,51.14,56.03,High,Medium,True,Medium
LTE-TP-EP-000596,542020041221088+20250827133446+Fiji-Nadi-LTE-DL-D!20250827125432,Fiji-Nadi-LTE-DL-D,2025-08-27 02:54:03+02:00,2025-08-27 02:54:05+02:00,3,-17.8033869,177.414697,-17.8033545,177.414708,ECI:1065250.0,1065250.0,331.0,1850.0,3.0,13.001216,15.745224,103.049195,78.460099,0.16328200802763704,64.17,60.68,67.54,62.85666666666666,60.05,58.01666666666667,0,3,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,5.494846559498358,0.0,3,3,0,1,1,0,0,0,0,0,0,3,0,0,3,8,1.0,True,31.0,57.23,54.53,56.02,High,Medium,True,Medium
LTE-TP-EP-000290,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,Fiji-Nadi-LTE-DL-D,2025-08-27 01:21:51+02:00,2025-08-27 01:21:51+02:00,1,-17.76502008,177.44565153,-17.76502008,177.44565153,ECI:1066037.0,1066037.0,124.0,41384.0,41.0,35.48208,35.48208,121.14346,85.66138000000001,0.29289307074438853,65.57,65.57,57.91,57.91,74.94,74.94,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.05078582362767,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1.0,False,17.0,47.68,66.2,56.02,Medium,High,True,Medium
LTE-TP-EP-001543,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:36:35+02:00,2025-08-28 02:36:37+02:00,3,-17.6277276,177.442399,-17.6276262,177.4423812,ECI:1079185.0,1079185.0,385.0,41384.0,41.0,2.66284,7.665928,47.0651145,39.3991865,0.16287919580010796,64.48,59.84,60.68,55.68666666666667,69.19,64.91666666666667,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,18.10338094444206,0.0,2,2,1,1,2,1,0,0,0,0,0,3,0,0,3,9,1.0,True,31.0,52.01,60.82,55.98,Medium,High,True,Medium
LTE-TP-EP-000232,542020041221088+20250827111428+Fiji-Nadi-LTE-DL-D!20250827105835,Fiji-Nadi-LTE-DL-D,2025-08-27 00:57:42+02:00,2025-08-27 00:57:43+02:00,2,-17.77752513,177.47778335,-17.7776314,177.4779567,ECI:1073462.0,1073462.0,81.0,40790.0,41.0,10.326048,12.381624,60.347314999999995,50.021266999999995,0.17111031369001256,67.05,58.625,62.12,52.275,73.08,66.39,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,32.65123271108059,0.0,2,2,0,2,0,1,0,0,0,0,0,2,0,0,2,7,1.0,False,24.0,50.13,63.14,55.98,Medium,High,True,Medium
LTE-TP-EP-000126,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:28:04+02:00,2025-08-27 00:28:06+02:00,3,-17.8149731,177.4370464,-17.8149877,177.437254,ECI:1064765.0,1064765.0,148.0,40790.0,41.0,4.34328,6.809208,,,,64.24,59.72,84.8,78.26333333333334,39.78,37.06333333333333,0,3,0,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,32.11106584400639,0.0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,6,1.0,True,31.0,69.72,39.16,55.96,High,Low,True,Medium
LTE-TP-EP-001025,542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,Fiji-Nadi-LTE-DL-D,2025-08-27 05:44:04+02:00,2025-08-27 05:44:04+02:00,1,-17.75189698,177.45441863,-17.75189698,177.45441863,ECI:1066291.0,1066291.0,487.0,41186.0,41.0,1.947288,1.947288,,,,65.47,65.47,63.18,63.18,68.26,68.26,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.1866314448787148,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,1.0,True,17.0,51.64,61.2,55.94,Medium,High,True,Medium
LTE-TP-EP-000245,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,Fiji-Nadi-LTE-DL-D,2025-08-27 01:02:47+02:00,2025-08-27 01:02:48+02:00,2,-17.7751154,177.4880571,-17.7750397,177.4880761,ECI:1070366.0,1070366.0,333.0,1850.0,3.0,26.102167,32.8112555,175.3047875,135.7844435,0.22543790482618736,60.37,58.485,61.85,52.385000000000005,73.31,65.94,0,2,0,radio_p75_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,25.7480690857423,0.0,1,1,0,0,0,1,1,0,0,0,1,2,0,0,2,5,1.0,False,24.0,50.02,63.14,55.92,Medium,High,True,Medium
LTE-TP-EP-000048,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:49:39+02:00,2025-08-26 23:49:40+02:00,2,-17.8131091,177.3985136,-17.81320617,177.39841908,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,5.053072,10.037832,44.79472913076933,29.772137130769334,0.18032513127043479,63.32,60.629999999999995,63.72,56.480000000000004,68.58,65.71000000000001,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,29.4153072787514,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,5,1.0,True,24.0,51.98,60.72,55.91,Medium,High,True,Medium
LTE-TP-EP-002011,542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,Fiji-Nadi-LTE-DL-D,2025-08-28 04:13:14+02:00,2025-08-28 04:13:14+02:00,1,-17.6137678,177.4602347,-17.6137678,177.4602347,ECI:1076279.0,1076279.0,179.0,41384.0,41.0,8.422464,8.422464,60.15991375,51.73744975,0.1400012645463608,65.42,65.42,67.17,67.17,63.27,63.27,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,4.979998291359323,0.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5,1.0,False,17.0,54.63,57.45,55.9,Medium,Medium,True,Medium
LTE-TP-EP-001531,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:34:39+02:00,2025-08-28 02:34:39+02:00,1,-17.6300746,177.4403946,-17.6300746,177.4403946,ECI:1079606.0,1079606.0,345.0,41384.0,41.0,0.13488,0.13488,10.580654483621625,10.445774483621625,0.012747793646299304,65.38,65.38,61.95,61.95,69.58,69.58,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,7.089088481094299,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1.0,False,17.0,50.71,62.18,55.88,Medium,High,True,Medium
LTE-TP-EP-001820,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,Fiji-Nadi-LTE-DL-D,2025-08-28 03:37:43+02:00,2025-08-28 03:37:43+02:00,1,-17.6216501,177.4553452,-17.6216501,177.4553452,ECI:3636029.0,3636029.0,231.0,41186.0,41.0,6.860392,6.860392,,,,65.35,65.35,75.99,75.99,52.35,52.35,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,8.461044773334104,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1.0,True,17.0,61.24,49.26,55.85,High,Medium,True,Medium
LTE-TP-EP-001796,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,Fiji-Nadi-LTE-DL-D,2025-08-28 03:31:38+02:00,2025-08-28 03:31:38+02:00,1,-17.6181292,177.46356062,-17.6181292,177.46356062,ECI:1076289.0,1076289.0,179.0,40988.0,41.0,2.703648,2.703648,,,,65.34,65.34,81.54,81.54,45.53,45.53,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,10.378650606069979,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1.0,True,17.0,65.4,44.15,55.84,High,Medium,True,Medium
LTE-TP-EP-001804,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,2025-08-28 03:33:05+02:00,2025-08-28 03:33:06+02:00,2,-17.6139417,177.46146045,-17.61398506,177.46157027,ECI:1080641.0,1080641.0,353.0,40988.0,41.0,10.429296,11.37856,64.715159,54.285863,0.16115692460865313,65.15,61.71000000000001,64.71,62.19,65.68,61.115,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,25.179673392402854,0.0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,2,6,1.0,False,24.0,53.9,58.12,55.8,Medium,Medium,True,Medium
LTE-TP-EP-002054,542020041221088+20250828142959+Fiji-Nadi-LTE-DL-D!20250828142912,Fiji-Nadi-LTE-DL-D,2025-08-28 04:28:09+02:00,2025-08-28 04:28:10+02:00,2,-17.6042736,177.4449489,-17.6042731,177.44494903,ECI:1082167.0,1082167.0,141.0,41384.0,41.0,39.115864,52.594339500000004,133.86990610609845,72.0690974359446,0.35180894515608807,64.87,62.205,60.41,56.25,70.33,69.485,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,5.198986118276058,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1.0,False,24.0,50.27,62.54,55.79,Medium,High,True,Medium
LTE-TP-EP-000697,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,Fiji-Nadi-LTE-DL-D,2025-08-27 03:22:13+02:00,2025-08-27 03:22:14+02:00,2,-17.77130787,177.43714477,-17.77127579,177.4370691,ECI:1067048.0,1067048.0,339.0,40790.0,41.0,7.154304,7.7465,49.4498,42.295496,0.1446781180105885,64.61,62.620000000000005,63.77,62.035,65.63,63.334999999999994,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,18.339954559870286,0.0,2,2,2,2,0,1,1,1,0,0,0,2,0,0,2,11,1.0,False,24.0,53.39,58.65,55.76,Medium,Medium,True,Medium
LTE-TP-EP-001788,542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,Fiji-Nadi-LTE-DL-D,2025-08-28 03:29:21+02:00,2025-08-28 03:29:21+02:00,1,-17.6177596,177.4656364,-17.6177596,177.4656364,ECI:3638837.0,3638837.0,253.0,40988.0,41.0,0.559208,0.559208,12.707719716361872,12.148511716361872,0.04400537724167694,65.21,65.21,62.36,62.36,68.69,68.69,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,7.924218624913798,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,51.02,61.52,55.74,Medium,High,True,Medium
LTE-TP-EP-001991,542020041221088+20250828141158+Fiji-Nadi-LTE-DL-D!20250828141111,Fiji-Nadi-LTE-DL-D,2025-08-28 04:09:56+02:00,2025-08-28 04:09:56+02:00,1,-17.60960381,177.46171472,-17.60960381,177.46171472,ECI:1076429.0,1076429.0,375.0,356.0,1.0,8.724536,8.724536,,,,65.2,65.2,69.46,69.46,59.99,59.99,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.12320827125985175,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,56.34,54.99,55.74,High,Medium,True,Medium
LTE-TP-EP-001953,542020041221088+20250828140718+Fiji-Nadi-LTE-DL-D!20250828140641,Fiji-Nadi-LTE-DL-D,2025-08-28 04:04:43+02:00,2025-08-28 04:04:43+02:00,1,-17.60557169,177.45215827,-17.60557169,177.45215827,ECI:1076788.0,1076788.0,183.0,41186.0,41.0,1.914664,1.914664,,,,65.17,65.17,63.3,63.3,67.46,67.46,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,51.72,60.6,55.72,Medium,High,True,Medium
LTE-TP-EP-001199,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:47:07+02:00,2025-08-28 00:47:07+02:00,1,-17.64586937,177.43624855,-17.64586937,177.43624855,ECI:1078583.0,1078583.0,163.0,41384.0,41.0,21.702576,21.702576,105.95971,84.25713400000001,0.20481913361220033,65.16,65.16,63.05,63.05,67.74,67.74,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,11.173758433237966,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,51.54,60.8,55.71,Medium,High,True,Medium
LTE-TP-EP-001967,542020041221088+20250828140938+Fiji-Nadi-LTE-DL-D!20250828140855,Fiji-Nadi-LTE-DL-D,2025-08-28 04:07:05+02:00,2025-08-28 04:07:05+02:00,1,-17.60788926,177.45073109,-17.60788926,177.45073109,ECI:1082133.0,1082133.0,140.0,500.0,1.0,11.659696,11.659696,59.31967,47.659974000000005,0.1965569936582587,65.16,65.16,57.79,57.79,74.17,74.17,0,1,0,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.3670547635481407,0.0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,6,1.0,False,17.0,47.59,65.63,55.71,Medium,High,True,Medium
LTE-TP-EP-001711,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:11:00+02:00,2025-08-28 03:11:00+02:00,1,-17.62796566,177.47067209,-17.62796566,177.47067209,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,6.546144,6.546144,24.098505819539636,17.552361819539634,0.2716410738914872,65.15,65.15,51.51,51.51,81.83,81.83,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,10.189259519882777,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1.0,False,17.0,42.88,71.37,55.7,Medium,High,True,Medium
LTE-TP-EP-000961,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:54+02:00,2025-08-27 05:21:55+02:00,2,-17.7416286,177.4433752,-17.74162864,177.44337534,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,7.363848,10.622936,49.4498,42.085952000000006,0.14891562756573332,66.41,58.644999999999996,63.15,53.605000000000004,70.4,64.81,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,2.7687620586991235,0.0,2,1,1,2,0,2,1,0,0,0,0,2,0,0,2,9,1.0,False,24.0,50.98,61.4,55.67,Medium,High,True,Medium
LTE-TP-EP-002168,542020041221088+20250829102713+Nawaka-LTE-DL!20250829102643,Nawaka-LTE-DL,2025-08-29 00:25:12+02:00,2025-08-29 00:25:12+02:00,1,-17.8128906,177.4432636,-17.8128906,177.4432636,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,1.041328,1.041328,,,,65.09,65.09,66.36,66.36,63.53,63.53,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,54.02,57.65,55.65,Medium,Medium,True,Medium
LTE-TP-EP-000893,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,2025-08-27 05:09:07+02:00,2025-08-27 05:09:07+02:00,1,-17.7544688,177.4548683,-17.7544688,177.4548683,ECI:1072150.0,1072150.0,448.0,500.0,1.0,9.509288,9.509288,59.31967,49.810382000000004,0.16030581424340357,65.07,65.07,63.67,63.67,66.79,66.79,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.6593717326887397,0.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5,1.0,False,17.0,52.0,60.09,55.64,Medium,High,True,Medium
LTE-TP-EP-001678,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:01:32+02:00,2025-08-28 03:01:32+02:00,1,-17.628953,177.4518389,-17.628953,177.4518389,ECI:1077822.0,1077822.0,167.0,40790.0,41.0,16.702105,16.702105,93.96716500000001,77.26506,0.17774405559644157,65.05,65.05,67.39,67.39,62.19,62.19,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.778380864377878,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,54.79,56.64,55.62,Medium,Medium,True,Medium
LTE-TP-EP-002139,542020041221088+20250828154002+Fiji-Nadi-LTE-DL-D!20250828153143,Fiji-Nadi-LTE-DL-D,2025-08-28 05:30:13+02:00,2025-08-28 05:30:13+02:00,1,-17.6877815,177.4108275,-17.6877815,177.4108275,ECI:1081414.0,1081414.0,453.0,9310.0,28.0,3.977672,3.977672,17.25053832185752,13.272866321857519,0.23058248535699544,65.04,65.04,52.86,52.86,79.93,79.93,0,1,0,rb_efficiency_underperformance,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,8.566011213742987,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,3,1.0,False,17.0,43.9,69.95,55.62,Medium,High,True,Medium
LTE-TP-EP-001321,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,Fiji-Nadi-LTE-DL-D,2025-08-28 01:13:24+02:00,2025-08-28 01:13:24+02:00,1,-17.6025331,177.4842351,-17.6025331,177.4842351,ECI:1076427.0,1076427.0,373.0,356.0,1.0,4.675312,4.675312,,,,65.01,65.01,53.64,53.64,78.91,78.91,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,17.761960672844108,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1.0,True,17.0,44.48,69.18,55.6,Medium,High,True,Medium
LTE-TP-EP-001929,542020041221088+20250828140337+Fiji-Nadi-LTE-DL-D!20250828140209,Fiji-Nadi-LTE-DL-D,2025-08-28 04:00:49+02:00,2025-08-28 04:00:49+02:00,1,-17.607977,177.4547801,-17.607977,177.4547801,ECI:1082172.0,1082172.0,139.0,40790.0,41.0,9.51244,9.51244,62.203377,52.690937000000005,0.15292481628449206,65.02,65.02,65.53,65.53,64.39,64.39,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.7779904354234697,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1.0,False,17.0,53.4,58.29,55.6,Medium,Medium,True,Medium
LTE-TP-EP-002170,542020041221088+20250829102713+Nawaka-LTE-DL!20250829102643,Nawaka-LTE-DL,2025-08-29 00:25:38+02:00,2025-08-29 00:25:38+02:00,1,-17.8128906,177.4432637,-17.8128906,177.4432637,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,1.917656,1.917656,,,,65.02,65.02,63.29,63.29,67.14,67.14,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,51.72,60.35,55.6,Medium,High,True,Medium
LTE-TP-EP-000983,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:44+02:00,2025-08-27 05:27:46+02:00,3,-17.7459248,177.4427308,-17.7460043,177.4427079,ECI:1068608.0,1068608.0,50.0,40790.0,41.0,3.810512,7.984712,62.203377,43.912041,0.16147106762818048,64.26,58.77666666666667,61.33,53.800000000000004,67.84,64.86333333333333,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,13.568899665337518,0.0,2,2,1,1,1,2,1,0,0,0,0,3,0,0,3,10,1.0,True,31.0,51.86,60.14,55.59,Medium,High,True,Medium
