operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,total_anomalous_seconds,max_longest_run_seconds,peak_row_priority_0_100,episode_adjusted_priority_0_100,max_episode_impact,mean_episode_impact,max_episode_confidence,mean_episode_confidence,consensus_rows,high_quality_direct_evidence_rows,statistical_only_rows,ml_only_rows,coverage_planning_review_flag,dominant_statistical_type,dominant_ml_type,dominant_impact_family,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,latitude_start,longitude_start,latitude_end,longitude_end,duration_seconds,incident_agreement_coverage_0_1,incident_direct_evidence_coverage_0_1,incident_persistence_score_0_100,incident_final_impact_score_0_100,incident_final_confidence_0_100,incident_final_priority_0_100,incident_priority_severity,max_priority,mean_priority,max_impact,max_confidence,max_persistence
INC-001377,542020041221088+20250829102934+Nawaka-LTE-DL!20250829102857,Nawaka-LTE-DL,2025-08-29 00:28:30+02:00,2025-08-29 00:28:35+02:00,1,5,5.0,3.0,77.46,63.77,72.15,72.15,53.53,53.53,0,4,5,0,True,radio_limited_degradation,normal,radio,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,-17.8128905,177.4432642,-17.8128905,177.4432643,5.0,0.0,0.8,29.17,61.41,50.82,56.64,Medium,56.64,56.64,61.41,50.82,29.17
INC-000235,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:29:38+02:00,2025-08-27 01:29:39+02:00,1,2,2.0,2.0,73.35,63.92,61.9,61.9,66.38,66.38,0,2,2,0,False,rolling_local_drop,normal,temporal,ECI:1067213.0,1067213.0,341.0,356.0,1.0,-17.7778952,177.424624,-17.77789424,177.42462238,1.0,0.0,1.0,19.67,51.34,63.1,56.64,Medium,56.64,56.64,51.34,63.1,19.67
INC-000291,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:42:04+02:00,2025-08-27 01:42:05+02:00,1,2,2.0,2.0,63.17,64.18,69.15,69.15,58.1,58.1,0,2,2,0,True,ca_underperformance,normal,capability,ECI:1067723.0,1067723.0,140.0,356.0,1.0,-17.7967831,177.4052036,-17.79678138,177.40520229,1.0,0.0,1.0,19.67,56.78,56.48,56.64,Medium,56.64,56.64,56.78,56.48,19.67
INC-000549,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,2025-08-27 03:42:00+02:00,2025-08-27 03:42:01+02:00,1,2,2.0,2.0,73.89,63.74,56.61,56.61,72.45,72.45,0,2,2,0,False,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,temporal,ECI:1069373.0,1069373.0,135.0,40790.0,41.0,-17.771171,177.4041907,-17.7711358,177.4041173,1.0,0.0,1.0,19.67,47.38,67.96,56.64,Medium,56.64,56.64,47.38,67.96,19.67
INC-000847,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:51:34+02:00,2025-08-28 00:51:35+02:00,1,2,2.0,2.0,81.53,67.14,75.59,75.59,56.81,56.81,0,1,2,0,True,radio_limited_degradation,normal,radio,ECI:1078590.0,1078590.0,162.0,40790.0,41.0,-17.6514782,177.4443008,-17.651536,177.444234,1.0,0.0,0.5,19.67,61.61,50.45,56.59,Medium,56.59,56.59,61.61,50.45,19.67
INC-000788,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:25:22+02:00,2025-08-28 00:25:22+02:00,1,1,1.0,1.0,76.59,65.0,62.61,62.61,67.92,67.92,0,1,1,0,False,sudden_drop,normal,temporal,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,-17.7332225,177.4592847,-17.7332225,177.4592847,0.0,0.0,1.0,13.17,50.25,64.34,56.59,Medium,56.59,56.59,50.25,64.34,13.17
INC-000018,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:44:32+02:00,2025-08-26 23:44:34+02:00,1,2,2.0,1.0,79.34,64.62,59.99,59.99,70.29,70.29,0,2,2,0,True,radio_limited_degradation,normal,temporal,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,-17.8116013,177.3998509,-17.8116013,177.3998509,2.0,0.0,1.0,14.67,48.66,66.23,56.57,Medium,56.57,56.57,48.66,66.23,14.67
INC-000445,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:22+02:00,2025-08-27 03:02:22+02:00,1,1,1.0,1.0,76.5,64.94,61.27,61.27,69.41,69.41,0,1,1,0,False,ca_underperformance,ml_quantile_p75_resource_underperformance,temporal,ECI:1065502.0,1065502.0,322.0,1850.0,3.0,-17.78715075,177.42771448,-17.78715075,177.42771448,0.0,0.0,1.0,13.17,49.24,65.53,56.57,Medium,56.57,56.57,49.24,65.53,13.17
INC-000625,542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,Fiji-Nadi-LTE-DL-D,2025-08-27 04:46:01+02:00,2025-08-27 04:46:01+02:00,1,1,1.0,1.0,76.37,64.84,60.01,60.01,70.74,70.74,0,1,1,0,False,ca_underperformance,normal,capability,ECI:3625779.0,3625779.0,116.0,40790.0,41.0,-17.7578349,177.4497586,-17.7578349,177.4497586,0.0,0.0,1.0,13.17,48.3,66.59,56.53,Medium,56.53,56.53,48.3,66.59,13.17
INC-000481,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,Fiji-Nadi-LTE-DL-D,2025-08-27 03:11:16+02:00,2025-08-27 03:11:18+02:00,1,3,3.0,3.0,75.47,62.51,57.59,57.59,68.51,68.51,0,3,3,0,True,rb_conditioned_underperformance,normal,capability,ECI:1067060.0,1067060.0,129.0,41186.0,41.0,-17.7779439,177.431643,-17.77790675,177.43166789,2.0,0.0,1.0,26.17,49.74,64.81,56.52,Medium,56.52,56.52,49.74,64.81,26.17
INC-000300,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:42:50+02:00,2025-08-27 01:42:51+02:00,1,2,2.0,2.0,74.48,64.34,78.83,78.83,46.64,46.64,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1069087.0,1069087.0,140.0,1850.0,3.0,-17.79639779,177.39965539,-17.79638223,177.39952756,1.0,0.0,1.0,19.67,64.04,47.31,56.51,Medium,56.51,56.51,64.04,47.31,19.67
INC-001068,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:41+02:00,2025-08-28 02:51:43+02:00,1,2,2.0,1.0,87.39,67.63,68.03,68.03,67.14,67.14,0,1,2,0,True,radio_limited_degradation,ml_quantile_p75_resource_underperformance,capability,ECI:1077825.0,1077825.0,167.0,40988.0,41.0,-17.6351858,177.45413,-17.63518593,177.45413,2.0,0.0,0.5,14.67,54.69,58.71,56.5,Medium,56.5,56.5,54.69,58.71,14.67
INC-001025,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:49+02:00,2025-08-28 02:38:56+02:00,1,6,6.0,3.0,71.32,61.68,58.23,58.23,65.91,65.91,0,6,6,0,True,rb_conditioned_underperformance,normal,capability,ECI:1079185.0,1079185.0,385.0,41384.0,41.0,-17.6294681,177.4437909,-17.6285956,177.4437779,7.0,0.0,1.0,30.67,51.34,62.73,56.46,Medium,56.46,56.46,51.34,62.73,30.67
INC-001002,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:19+02:00,2025-08-28 02:35:20+02:00,1,2,2.0,2.0,75.45,63.79,64.62,64.62,62.77,62.77,0,2,2,0,True,radio_limited_degradation,normal,temporal,ECI:1081653.0,1081653.0,315.0,1850.0,3.0,-17.6313244,177.4398279,-17.6313312,177.4399178,1.0,0.0,1.0,19.67,53.38,60.22,56.46,Medium,56.46,56.46,53.38,60.22,19.67
INC-001008,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:36:19+02:00,2025-08-28 02:36:20+02:00,1,2,2.0,2.0,76.35,63.61,59.63,59.63,68.47,68.47,0,2,2,0,True,ca_underperformance,normal,capability,ECI:3642943.0,3642943.0,313.0,41384.0,41.0,-17.6290282,177.442441,-17.6289303,177.4424449,1.0,0.0,1.0,19.67,49.64,64.78,56.45,Medium,56.45,56.45,49.64,64.78,19.67
INC-000757,542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,Fiji-Nadi-LTE-DL-D,2025-08-27 06:07:34+02:00,2025-08-27 06:07:34+02:00,1,1,1.0,1.0,77.03,65.33,76.93,76.93,51.14,51.14,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1071637.0,1071637.0,148.0,40790.0,41.0,-17.81295508,177.43703998,-17.81295508,177.43703998,0.0,0.0,1.0,13.17,60.99,50.91,56.45,Medium,56.45,56.45,60.99,50.91,13.17
INC-000834,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:00+02:00,2025-08-28 00:48:00+02:00,1,1,1.0,1.0,76.05,64.6,57.21,57.21,73.63,73.63,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1082684.0,1082684.0,355.0,41384.0,41.0,-17.648189,177.4405733,-17.648189,177.4405733,0.0,0.0,1.0,13.17,46.2,68.9,56.42,Medium,56.42,56.42,46.2,68.9,13.17
INC-000762,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,2025-08-27 06:08:31+02:00,2025-08-27 06:08:36+02:00,1,4,4.0,3.0,79.41,63.95,71.3,71.3,54.96,54.96,0,3,4,0,True,radio_limited_degradation,normal,radio,ECI:1070110.0,1070110.0,332.0,1850.0,3.0,-17.81387332,177.43782653,-17.81397366,177.43792649,5.0,0.0,0.75,27.67,60.39,51.47,56.38,Medium,56.38,56.38,60.39,51.47,27.67
INC-001316,542020041221088+20250828143419+Fiji-Nadi-LTE-DL-D!20250828143343,Fiji-Nadi-LTE-DL-D,2025-08-28 04:33:00+02:00,2025-08-28 04:33:04+02:00,1,3,3.0,2.0,78.65,63.24,58.87,58.87,68.58,68.58,0,3,3,0,True,ca_underperformance,normal,capability,ECI:1079083.0,1079083.0,383.0,40988.0,41.0,-17.6184972,177.4468221,-17.6187272,177.4472042,4.0,0.0,1.0,21.17,49.44,64.86,56.38,Medium,56.38,56.38,49.44,64.86,21.17
INC-000835,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:01+02:00,2025-08-28 00:48:05+02:00,1,4,4.0,3.0,74.94,62.15,60.86,60.86,63.74,63.74,0,4,4,0,False,ca_underperformance,normal,capability,ECI:1081661.0,1081661.0,355.0,40790.0,41.0,-17.648226,177.440634,-17.6483392,177.44084322,4.0,0.0,1.0,27.67,52.56,60.99,56.36,Medium,56.36,56.36,52.56,60.99,27.67
INC-000675,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:18:23+02:00,2025-08-27 05:18:23+02:00,1,1,1.0,1.0,75.94,64.51,57.17,57.17,73.49,73.49,0,1,1,0,False,sudden_drop,normal,temporal,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,-17.744329,177.4424346,-17.744329,177.4424346,0.0,0.0,1.0,13.17,46.17,68.79,56.35,Medium,56.35,56.35,46.17,68.79,13.17
INC-001045,542020041221088+20250828124723+Fiji-Nadi-LTE-DL-D!20250828124651,Fiji-Nadi-LTE-DL-D,2025-08-28 02:46:08+02:00,2025-08-28 02:46:08+02:00,1,1,1.0,1.0,76.05,64.6,59.41,59.41,70.93,70.93,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1079094.0,1079094.0,170.0,41384.0,41.0,-17.63101672,177.45041939,-17.63101672,177.45041939,0.0,0.0,1.0,13.17,47.85,66.74,56.35,Medium,56.35,56.35,47.85,66.74,13.17
INC-000494,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,Fiji-Nadi-LTE-DL-D,2025-08-27 03:15:24+02:00,2025-08-27 03:15:25+02:00,1,2,2.0,2.0,76.03,63.37,57.74,57.74,70.24,70.24,0,2,2,0,True,radio_limited_degradation,normal,temporal,ECI:1072408.0,1072408.0,395.0,356.0,1.0,-17.7684647,177.4345811,-17.7684156,177.4346195,1.0,0.0,1.0,19.67,48.22,66.19,56.31,Medium,56.31,56.31,48.22,66.19,19.67
INC-001292,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:17:08+02:00,2025-08-28 04:17:09+02:00,1,2,2.0,2.0,76.43,63.37,57.71,57.71,70.29,70.29,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1082173.0,1082173.0,140.0,40790.0,41.0,-17.6115524,177.45795657,-17.61147422,177.45802745,1.0,0.0,1.0,19.67,48.2,66.23,56.31,Medium,56.31,56.31,48.2,66.23,19.67
INC-000520,542020041221088+20250827135348+Fiji-Nadi-LTE-DL-D!20250827133514,Fiji-Nadi-LTE-DL-D,2025-08-27 03:33:38+02:00,2025-08-27 03:33:39+02:00,1,2,2.0,2.0,73.65,63.94,75.11,75.11,50.3,50.3,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1064764.0,1064764.0,147.0,40790.0,41.0,-17.79294239,177.42265347,-17.7929424,177.4226535,1.0,0.0,1.0,19.67,61.25,50.24,56.3,Medium,56.3,56.3,61.25,50.24,19.67
INC-001066,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:03+02:00,2025-08-28 02:51:03+02:00,1,1,1.0,1.0,90.41,70.86,80.23,80.23,59.42,59.42,0,0,1,0,True,radio_limited_degradation,normal,radio,ECI:3640375.0,3640375.0,275.0,40988.0,41.0,-17.6342212,177.4535703,-17.6342212,177.4535703,0.0,0.0,0.0,13.17,63.46,47.54,56.3,Medium,56.3,56.3,63.46,47.54,13.17
INC-000707,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,2025-08-27 05:30:09+02:00,2025-08-27 05:30:11+02:00,1,2,2.0,1.0,75.79,64.64,70.8,70.8,57.11,57.11,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,-17.7441088,177.4349121,-17.7441153,177.4348121,2.0,0.0,1.0,14.67,56.77,55.69,56.28,Medium,56.28,56.28,56.77,55.69,14.67
INC-001027,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:39:03+02:00,2025-08-28 02:39:04+02:00,1,2,2.0,2.0,72.69,63.49,62.4,62.4,64.83,64.83,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1079075.0,1079075.0,385.0,1850.0,3.0,-17.62785775,177.44376351,-17.62762,177.4437654,1.0,0.0,1.0,19.67,51.72,61.86,56.28,Medium,56.28,56.28,51.72,61.86,19.67
INC-000117,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,Fiji-Nadi-LTE-DL-D,2025-08-27 00:37:14+02:00,2025-08-27 00:37:14+02:00,1,1,1.0,1.0,76.62,65.02,74.74,74.74,53.15,53.15,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1071637.0,1071637.0,395.0,500.0,1.0,-17.813265,177.4349066,-17.813265,177.4349066,0.0,0.0,1.0,13.17,59.35,52.52,56.28,Medium,56.28,56.28,59.35,52.52,13.17
INC-000437,542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,Fiji-Nadi-LTE-DL-D,2025-08-27 03:00:29+02:00,2025-08-27 03:00:29+02:00,1,1,1.0,1.0,76.58,64.99,73.58,73.58,54.5,54.5,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1064737.0,1064737.0,309.0,1850.0,3.0,-17.79476341,177.42108916,-17.79476341,177.42108916,0.0,0.0,1.0,13.17,58.48,53.6,56.28,Medium,56.28,56.28,58.48,53.6,13.17
INC-000742,542020041221088+20250827160614+Fiji-Nadi-LTE-DL-D!20250827155934,Fiji-Nadi-LTE-DL-D,2025-08-27 05:58:01+02:00,2025-08-27 05:58:01+02:00,1,1,1.0,1.0,76.54,64.96,72.58,72.58,55.64,55.64,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1073205.0,1073205.0,429.0,40790.0,41.0,-17.80088095,177.45288185,-17.80088095,177.45288185,0.0,0.0,1.0,13.17,57.73,54.51,56.28,Medium,56.28,56.28,57.73,54.51,13.17
INC-000750,542020041221088+20250827161114+Fiji-Nadi-LTE-DL-D!20250827160608,Fiji-Nadi-LTE-DL-D,2025-08-27 06:06:06+02:00,2025-08-27 06:06:06+02:00,1,1,1.0,1.0,76.59,65.0,73.66,73.66,54.41,54.41,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,-17.81194019,177.43910936,-17.81194019,177.43910936,0.0,0.0,1.0,13.17,58.54,53.53,56.28,Medium,56.28,56.28,58.54,53.53,13.17
INC-000418,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,Fiji-Nadi-LTE-DL-D,2025-08-27 02:42:42+02:00,2025-08-27 02:42:43+02:00,1,2,2.0,2.0,84.62,66.53,69.67,69.67,62.7,62.7,0,1,2,0,True,radio_limited_degradation,normal,radio,ECI:1065269.0,1065269.0,144.0,41384.0,41.0,-17.8056947,177.4149003,-17.8056943,177.4149005,1.0,0.0,0.5,19.67,57.17,55.16,56.27,Medium,56.27,56.27,57.17,55.16,19.67
INC-000531,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,Fiji-Nadi-LTE-DL-D,2025-08-27 03:36:42+02:00,2025-08-27 03:36:43+02:00,1,2,2.0,2.0,73.18,63.39,59.98,59.98,67.55,67.55,0,2,2,0,False,rolling_local_drop,normal,temporal,ECI:1064754.0,1064754.0,147.0,41186.0,41.0,-17.7842556,177.4218188,-17.78425488,177.42181988,1.0,0.0,1.0,19.67,49.9,64.04,56.26,Medium,56.26,56.26,49.9,64.04,19.67
INC-000428,542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,Fiji-Nadi-LTE-DL-D,2025-08-27 02:50:32+02:00,2025-08-27 02:50:33+02:00,1,2,2.0,2.0,73.83,63.39,60.58,60.58,66.83,66.83,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1073728.0,1073728.0,147.0,40988.0,41.0,-17.7996823,177.4171899,-17.7996829,177.4172689,1.0,0.0,1.0,19.67,50.35,63.46,56.25,Medium,56.25,56.25,50.35,63.46,19.67
INC-000690,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,2025-08-27 05:22:24+02:00,2025-08-27 05:22:28+02:00,2,2,2.0,1.0,75.59,64.25,72.69,71.10499999999999,53.94,51.545,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1066301.0,1066301.0,487.0,40790.0,41.0,-17.7421092,177.4434894,-17.74210384,177.44344579,4.0,0.0,1.0,21.33,59.37,52.43,56.25,Medium,56.25,56.25,59.37,52.43,21.33
INC-001252,542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,Fiji-Nadi-LTE-DL-D,2025-08-28 04:02:40+02:00,2025-08-28 04:02:41+02:00,1,2,2.0,2.0,73.74,63.33,58.76,58.76,68.92,68.92,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1082175.0,1082175.0,139.0,40988.0,41.0,-17.6067175,177.4502736,-17.60671737,177.45027285,1.0,0.0,1.0,19.67,48.99,65.14,56.25,Medium,56.25,56.25,48.99,65.14,19.67
INC-000546,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:03+02:00,2025-08-27 03:41:03+02:00,1,1,1.0,1.0,75.7,64.34,55.54,55.54,75.09,75.09,0,1,1,0,False,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,capability,ECI:1069373.0,1069373.0,135.0,40790.0,41.0,-17.7739364,177.4076736,-17.7739364,177.4076736,0.0,0.0,1.0,13.17,44.95,70.07,56.25,Medium,56.25,56.25,44.95,70.07,13.17
INC-000295,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:42:23+02:00,2025-08-27 01:42:23+02:00,1,1,1.0,1.0,76.61,65.02,76.9,76.9,50.49,50.49,0,1,1,0,True,radio_limited_degradation,normal,radio,EARFCN:9310.0|PCI:363.0,,363.0,9310.0,28.0,-17.7967524,177.40302152,-17.7967524,177.40302152,0.0,0.0,1.0,13.17,60.97,50.39,56.21,Medium,56.21,56.21,60.97,50.39,13.17
INC-000938,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,Fiji-Nadi-LTE-DL-D,2025-08-28 01:46:27+02:00,2025-08-28 01:46:27+02:00,1,1,1.0,1.0,75.86,64.46,62.14,62.14,67.28,67.28,0,1,1,0,False,rolling_local_drop,normal,temporal,EARFCN:41384.0|PCI:184.0,,184.0,41384.0,41.0,-17.6027985,177.4550022,-17.6027985,177.4550022,0.0,0.0,1.0,13.17,49.9,63.82,56.16,Medium,56.16,56.16,49.9,63.82,13.17
INC-000294,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:42:13+02:00,2025-08-27 01:42:13+02:00,1,1,1.0,1.0,76.58,65.0,78.36,78.36,48.65,48.65,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1069077.0,1069077.0,363.0,9310.0,28.0,-17.79676796,177.40424578,-17.79676796,177.40424578,0.0,0.0,1.0,13.17,62.06,48.92,56.15,Medium,56.15,56.15,62.06,48.92,13.17
INC-001105,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:01:50+02:00,2025-08-28 03:01:50+02:00,1,1,1.0,1.0,75.89,64.48,63.58,63.58,65.57,65.57,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1077822.0,1077822.0,167.0,40790.0,41.0,-17.62961306,177.45289413,-17.62961306,177.45289413,0.0,0.0,1.0,13.17,50.98,62.46,56.14,Medium,56.14,56.14,50.98,62.46,13.17
INC-000603,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,2025-08-27 04:06:17+02:00,2025-08-27 04:06:17+02:00,1,1,1.0,1.0,76.52,64.95,79.63,79.63,47.0,47.0,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1066038.0,1066038.0,125.0,41384.0,41.0,-17.7656168,177.4395793,-17.7656168,177.4395793,0.0,0.0,1.0,13.17,63.02,47.6,56.08,Medium,56.08,56.08,63.02,47.6,13.17
INC-000089,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:27:44+02:00,2025-08-27 00:27:46+02:00,1,3,3.0,3.0,71.03,62.69,79.17,79.17,42.55,42.55,0,3,3,0,True,radio_limited_degradation,normal,radio,ECI:1065032.0,1065032.0,395.0,9310.0,28.0,-17.8139633,177.4353879,-17.81402487,177.43542589,2.0,0.0,1.0,26.17,65.92,44.04,56.07,Medium,56.07,56.07,65.92,44.04,26.17
INC-000517,542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,Fiji-Nadi-LTE-DL-D,2025-08-27 03:27:32+02:00,2025-08-27 03:27:32+02:00,1,1,1.0,1.0,75.31,64.04,53.54,53.54,76.88,76.88,0,1,1,0,False,sudden_drop,normal,temporal,ECI:1067153.0,1067153.0,338.0,41384.0,41.0,-17.7778896,177.4320194,-17.7778896,177.4320194,0.0,0.0,1.0,13.17,43.45,71.5,56.07,Medium,56.07,56.07,43.45,71.5,13.17
INC-000091,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:27:54+02:00,2025-08-27 00:27:55+02:00,1,2,2.0,2.0,73.5,63.72,78.78,78.78,45.32,45.32,0,2,2,0,True,radio_limited_degradation,normal,radio,ECI:1064992.0,1064992.0,395.0,1850.0,3.0,-17.8144373,177.43601148,-17.81449737,177.43610374,1.0,0.0,1.0,19.67,64.0,46.26,56.02,Medium,56.02,56.02,64.0,46.26,19.67
INC-000293,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:42:10+02:00,2025-08-27 01:42:10+02:00,1,1,1.0,1.0,76.35,64.82,78.55,78.55,48.06,48.06,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1069080.0,1069080.0,148.0,356.0,1.0,-17.79676873,177.40460806,-17.79676873,177.40460806,0.0,0.0,1.0,13.17,62.2,48.45,56.01,Medium,56.01,56.01,62.2,48.45,13.17
INC-000094,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:28:06+02:00,2025-08-27 00:28:08+02:00,1,2,2.0,1.0,72.38,64.14,66.48,66.48,61.28,61.28,0,2,2,0,True,ca_underperformance,normal,capability,ECI:1064768.0,1064768.0,148.0,1850.0,3.0,-17.8149877,177.437254,-17.81499525,177.43736452,2.0,0.0,1.0,14.67,53.53,59.02,56.0,Medium,56.0,56.0,53.53,59.02,14.67
INC-001037,542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,Fiji-Nadi-LTE-DL-D,2025-08-28 02:42:56+02:00,2025-08-28 02:42:57+02:00,1,2,2.0,2.0,73.2,63.1,61.22,61.22,65.39,65.39,0,2,2,0,True,radio_limited_degradation,normal,temporal,ECI:1081660.0,1081660.0,354.0,40790.0,41.0,-17.62740922,177.43294422,-17.6274946,177.4331216,1.0,0.0,1.0,19.67,50.83,62.31,56.0,Medium,56.0,56.0,50.83,62.31,19.67
