site_sector_ID,siteID,sectors_count,sectorID,Requires_Planning,Azimuth,Latitude,Longitude,Freq Band,Cell Radius,RSI,PCI,Mod4,Unnamed: 15,PCI_numeric,Mod4_numeric,Expected_Mod4,Mod4_Matches
SIN1505-4,SIN1505,4,94,False,270,29.9785,32.5087,N41,7000,445.0,786.0,2.0,,786.0,2.0,2.0,True
SIN1570-1,SIN1570,4,91,False,20,26.985196,33.898673,N41,7000,90.0,856.0,0.0,,856.0,0.0,0.0,True
SIN1570-2,SIN1570,4,92,False,110,26.985196,33.898673,N41,7000,85.0,857.0,1.0,,857.0,1.0,1.0,True
SIN1570-3,SIN1570,4,93,False,235,26.985196,33.898673,N41,7000,80.0,858.0,2.0,,858.0,2.0,2.0,True
SIN1570-4,SIN1570,4,94,False,320,26.985196,33.898673,N41,7000,75.0,995.0,3.0,,995.0,3.0,3.0,True
SIN1573-1,SIN1573,3,91,False,50,27.088694,33.848833,N41,7000,330.0,987.0,3.0,,987.0,3.0,3.0,True
SIN1573-2,SIN1573,3,92,False,135,27.088694,33.848833,N41,7000,315.0,957.0,1.0,,957.0,1.0,1.0,True
SIN1573-3,SIN1573,3,93,False,340,27.088694,33.848833,N41,7000,310.0,926.0,2.0,,926.0,2.0,2.0,True
SIN1574-1,SIN1574,3,91,False,0,27.091638,33.820607,N41,7000,425.0,922.0,2.0,,922.0,2.0,2.0,True
SIN1574-2,SIN1574,3,92,False,75,27.091638,33.820607,N41,7000,420.0,717.0,1.0,,717.0,1.0,1.0,True
SIN1574-3,SIN1574,3,93,False,150,27.091638,33.820607,N41,7000,415.0,1000.0,0.0,,1000.0,0.0,0.0,True
SIN1601-1,SIN1601,3,91,False,55,27.984284,34.38928,N41,7000,450.0,25.0,1.0,,25.0,1.0,1.0,True
SIN1601-2,SIN1601,3,92,False,170,27.984284,34.38928,N41,7000,445.0,27.0,3.0,,27.0,3.0,3.0,True
SIN1601-3,SIN1601,3,93,False,240,27.984284,34.38928,N41,7000,440.0,504.0,0.0,,504.0,0.0,0.0,True
SIN1610-1,SIN1610,4,91,False,0,29.96745,32.49818,N41,7000,390.0,230.0,2.0,,230.0,2.0,2.0,True
SIN1610-2,SIN1610,4,92,False,100,29.96745,32.49818,N41,7000,385.0,376.0,0.0,,376.0,0.0,0.0,True
SIN1610-3,SIN1610,4,93,False,200,29.96745,32.49818,N41,7000,380.0,345.0,1.0,,345.0,1.0,1.0,True
SIN1610-4,SIN1610,4,94,False,290,29.96745,32.49818,N41,7000,355.0,631.0,3.0,,631.0,3.0,3.0,True
SIN1625-1,SIN1625,4,91,False,5,29.291125,32.603126,N41,7000,620.0,961.0,1.0,,961.0,1.0,1.0,True
SIN1625-2,SIN1625,4,92,False,85,29.291125,32.603126,N41,7000,615.0,928.0,0.0,,928.0,0.0,0.0,True
SIN1625-3,SIN1625,4,93,False,150,29.291125,32.603126,N41,7000,605.0,903.0,3.0,,903.0,3.0,3.0,True
SIN1625-4,SIN1625,4,94,False,270,29.291125,32.603126,N41,7000,790.0,962.0,2.0,,962.0,2.0,2.0,True
SIN1681-1,SIN1681,4,91,False,0,27.8563,34.29863,N41,7000,30.0,249.0,1.0,,249.0,1.0,1.0,True
SIN1681-2,SIN1681,4,92,False,80,27.8563,34.29863,N41,7000,25.0,747.0,3.0,,747.0,3.0,3.0,True
SIN1681-3,SIN1681,4,93,False,150,27.8563,34.29863,N41,7000,20.0,462.0,2.0,,462.0,2.0,2.0,True
SIN1681-4,SIN1681,4,94,False,280,27.8563,34.29863,N41,7000,0.0,568.0,0.0,,568.0,0.0,0.0,True
SIN1697-2,SIN1697,2,92,False,260,30.61753,32.27365,N41,7000,365.0,719.0,3.0,,719.0,3.0,3.0,True
SIN1697-3,SIN1697,2,93,False,340,30.61753,32.27365,N41,7000,360.0,720.0,0.0,,720.0,0.0,0.0,True
SIN1742-1,SIN1742,3,91,False,60,29.43625,32.47525,N41,7000,70.0,867.0,3.0,,867.0,3.0,3.0,True
SIN1742-2,SIN1742,3,92,False,120,29.43625,32.47525,N41,7000,65.0,868.0,0.0,,868.0,0.0,0.0,True
SIN1742-3,SIN1742,3,93,False,310,29.43625,32.47525,N41,7000,60.0,869.0,1.0,,869.0,1.0,1.0,True
SIN1743-1,SIN1743,3,91,False,90,29.436,32.483194,N41,7000,440.0,932.0,0.0,,932.0,0.0,0.0,True
SIN1743-2,SIN1743,3,92,False,220,29.436,32.483194,N41,7000,435.0,846.0,2.0,,846.0,2.0,2.0,True
SIN1743-3,SIN1743,3,93,False,335,29.436,32.483194,N41,7000,430.0,985.0,1.0,,985.0,1.0,1.0,True
SIN1744-1,SIN1744,3,91,False,55,29.44321,32.4769973,N41,7000,285.0,983.0,3.0,,983.0,3.0,3.0,True
SIN1744-2,SIN1744,3,92,False,155,29.44321,32.4769973,N41,7000,280.0,912.0,0.0,,912.0,0.0,0.0,True
SIN1744-3,SIN1744,3,93,False,260,29.44321,32.4769973,N41,7000,275.0,838.0,2.0,,838.0,2.0,2.0,True
SIN1749-1,SIN1749,4,91,False,90,29.44448,32.48074,N41,7000,760.0,831.0,3.0,,831.0,3.0,3.0,True
SIN1749-2,SIN1749,4,92,False,150,29.44448,32.48074,N41,7000,755.0,832.0,0.0,,832.0,0.0,0.0,True
SIN1749-3,SIN1749,4,93,False,230,29.44448,32.48074,N41,7000,750.0,833.0,1.0,,833.0,1.0,1.0,True
SIN1749-4,SIN1749,4,94,False,310,29.44448,32.48074,N41,7000,745.0,1002.0,2.0,,1002.0,2.0,2.0,True
SIN1757-1,SIN1757,4,91,False,25,27.397521,33.669597,N41,7000,285.0,634.0,2.0,,634.0,2.0,2.0,True
SIN1757-2,SIN1757,4,92,False,95,27.397521,33.669597,N41,7000,280.0,268.0,0.0,,268.0,0.0,0.0,True
SIN1757-3,SIN1757,4,93,False,175,27.397521,33.669597,N41,7000,275.0,623.0,3.0,,623.0,3.0,3.0,True
SIN1757-4,SIN1757,4,94,False,270,27.397521,33.669597,N41,7000,270.0,305.0,1.0,,305.0,1.0,1.0,True
SIN1808-1,SIN1808,4,91,False,55,27.19375,33.824401,N41,7000,810.0,670.0,2.0,,670.0,2.0,2.0,True
SIN1808-2,SIN1808,4,92,False,125,27.19375,33.824401,N41,7000,805.0,601.0,1.0,,601.0,1.0,1.0,True
SIN1808-3,SIN1808,4,93,False,250,27.19375,33.824401,N41,7000,795.0,147.0,3.0,,147.0,3.0,3.0,True
SIN1808-4,SIN1808,4,94,False,340,27.19375,33.824401,N41,7000,780.0,240.0,0.0,,240.0,0.0,0.0,True
SIN1825-1,SIN1825,4,91,False,50,27.22831,33.84039,N41,7000,700.0,179.0,3.0,,179.0,3.0,3.0,True
SIN1825-2,SIN1825,4,92,False,150,27.22831,33.84039,N41,7000,695.0,573.0,1.0,,573.0,1.0,1.0,True
SIN1825-3,SIN1825,4,93,False,230,27.22831,33.84039,N41,7000,690.0,420.0,0.0,,420.0,0.0,0.0,True
SIN1825-4,SIN1825,4,94,False,355,27.22831,33.84039,N41,7000,685.0,562.0,2.0,,562.0,2.0,2.0,True
SIN1847-1,SIN1847,4,91,False,60,27.25931,33.81309,N41,7000,380.0,109.0,1.0,,109.0,1.0,1.0,True
SIN1847-2,SIN1847,4,92,False,120,27.25931,33.81309,N41,7000,375.0,368.0,0.0,,368.0,0.0,0.0,True
SIN1847-3,SIN1847,4,93,False,180,27.25931,33.81309,N41,7000,370.0,366.0,2.0,,366.0,2.0,2.0,True
SIN1847-4,SIN1847,4,94,False,295,27.25931,33.81309,N41,7000,365.0,315.0,3.0,,315.0,3.0,3.0,True
SIN1855-1,SIN1855,4,91,False,45,27.4138918,33.6732,N41,7000,55.0,93.0,1.0,,93.0,1.0,1.0,True
SIN1855-2,SIN1855,4,92,False,110,27.4138918,33.6732,N41,7000,50.0,94.0,2.0,,94.0,2.0,2.0,True
SIN1855-3,SIN1855,4,93,False,170,27.4138918,33.6732,N41,7000,45.0,95.0,3.0,,95.0,3.0,3.0,True
SIN1855-4,SIN1855,4,94,False,260,27.4138918,33.6732,N41,7000,40.0,99.0,3.0,,99.0,3.0,3.0,True
SIN1877-1,SIN1877,4,91,False,80,29.956464,32.543478,N41,7000,100.0,209.0,1.0,,209.0,1.0,1.0,True
SIN1877-2,SIN1877,4,92,False,205,29.956464,32.543478,N41,7000,95.0,208.0,0.0,,208.0,0.0,0.0,True
SIN1877-3,SIN1877,4,93,False,295,29.956464,32.543478,N41,7000,90.0,642.0,2.0,,642.0,2.0,2.0,True
SIN1877-4,SIN1877,4,94,False,355,29.956464,32.543478,N41,7000,70.0,167.0,3.0,,167.0,3.0,3.0,True
SIN1889-1,SIN1889,4,91,False,25,31.26492,32.29849,N41,7000,125.0,568.0,0.0,,568.0,0.0,0.0,True
SIN1889-2,SIN1889,4,92,False,110,31.26492,32.29849,N41,7000,120.0,927.0,3.0,,927.0,3.0,3.0,True
SIN1889-3,SIN1889,4,93,False,175,31.26492,32.29849,N41,7000,115.0,897.0,1.0,,897.0,1.0,1.0,True
SIN1889-4,SIN1889,4,94,False,300,31.26492,32.29849,N41,7000,110.0,1006.0,2.0,,1006.0,2.0,2.0,True
SIN1897-1,SIN1897,4,91,False,40,30.584685,32.291432,N41,7000,10.0,159.0,3.0,,159.0,3.0,3.0,True
SIN1897-2,SIN1897,4,92,False,100,30.584685,32.291432,N41,7000,5.0,124.0,0.0,,124.0,0.0,0.0,True
SIN1897-3,SIN1897,4,93,False,280,30.584685,32.291432,N41,7000,0.0,342.0,2.0,,342.0,2.0,2.0,True
SIN1897-4,SIN1897,4,94,False,340,30.584685,32.291432,N41,7000,740.0,17.0,1.0,,17.0,1.0,1.0,True
SIN1959-1,SIN1959,2,91,False,10,29.38050951,32.56397034,N41,7000,520.0,9.0,1.0,,9.0,1.0,1.0,True
SIN1959-4,SIN1959,2,94,False,320,29.38050951,32.56397034,N41,7000,505.0,19.0,3.0,,19.0,3.0,3.0,True
SIN2034-1,SIN2034,4,91,False,70,27.19695,33.8281,N41,7000,485.0,516.0,0.0,,516.0,0.0,0.0,True
SIN2034-2,SIN2034,4,92,False,165,27.19695,33.8281,N41,7000,455.0,421.0,1.0,,421.0,1.0,1.0,True
SIN2034-3,SIN2034,4,93,False,230,27.19695,33.8281,N41,7000,450.0,211.0,3.0,,211.0,3.0,3.0,True
SIN2034-4,SIN2034,4,94,False,325,27.19695,33.8281,N41,7000,445.0,302.0,2.0,,302.0,2.0,2.0,True
SIN2321-1,SIN2321,3,91,False,15,29.285262,32.60219,N41,7000,165.0,701.0,1.0,,701.0,1.0,1.0,True
SIN2321-2,SIN2321,3,92,False,90,29.285262,32.60219,N41,7000,120.0,578.0,2.0,,578.0,2.0,2.0,True
SIN2321-3,SIN2321,3,93,False,160,29.285262,32.60219,N41,7000,115.0,600.0,0.0,,600.0,0.0,0.0,True
SIN2398-1,SIN2398,4,91,False,30,27.39269,33.6488,N41,7000,575.0,163.0,3.0,,163.0,3.0,3.0,True
SIN2398-2,SIN2398,4,92,False,135,27.39269,33.6488,N41,7000,570.0,265.0,1.0,,265.0,1.0,1.0,True
SIN2398-3,SIN2398,4,93,False,270,27.39269,33.6488,N41,7000,565.0,444.0,0.0,,444.0,0.0,0.0,True
SIN2398-4,SIN2398,4,94,False,330,27.39269,33.6488,N41,7000,560.0,174.0,2.0,,174.0,2.0,2.0,True
SIN2610-1,SIN2610,4,91,False,60,28.049071,34.431224,N41,7000,645.0,186.0,2.0,,186.0,2.0,2.0,True
SIN2610-2,SIN2610,4,92,False,120,28.049071,34.431224,N41,7000,640.0,187.0,3.0,,187.0,3.0,3.0,True
SIN2610-3,SIN2610,4,93,False,225,28.049071,34.431224,N41,7000,635.0,188.0,0.0,,188.0,0.0,0.0,True
SIN2610-4,SIN2610,4,94,False,330,28.049071,34.431224,N41,7000,630.0,617.0,1.0,,617.0,1.0,1.0,True
SIN2691-1,SIN2691,4,91,False,5,29.62498,32.29285,N41,7000,530.0,182.0,2.0,,182.0,2.0,2.0,True
SIN2691-2,SIN2691,4,92,False,70,29.62498,32.29285,N41,7000,525.0,597.0,1.0,,597.0,1.0,1.0,True
SIN2691-3,SIN2691,4,93,False,170,29.62498,32.29285,N41,7000,515.0,548.0,0.0,,548.0,0.0,0.0,True
SIN2691-4,SIN2691,4,94,False,300,29.62498,32.29285,N41,7000,490.0,63.0,3.0,,63.0,3.0,3.0,True
SIN2698-1,SIN2698,4,91,False,80,29.9665,32.5374,N41,7000,180.0,207.0,3.0,,207.0,3.0,3.0,True
SIN2698-2,SIN2698,4,92,False,150,29.9665,32.5374,N41,7000,175.0,797.0,1.0,,797.0,1.0,1.0,True
SIN2698-3,SIN2698,4,93,False,225,29.9665,32.5374,N41,7000,170.0,344.0,0.0,,344.0,0.0,0.0,True
SIN2698-4,SIN2698,4,94,False,290,29.9665,32.5374,N41,7000,165.0,450.0,2.0,,450.0,2.0,2.0,True
SIN2699-1,SIN2699,4,91,False,45,27.189907,33.824029,N41,7000,130.0,175.0,3.0,,175.0,3.0,3.0,True
SIN2699-2,SIN2699,4,92,False,140,27.189907,33.824029,N41,7000,125.0,741.0,1.0,,741.0,1.0,1.0,True
SIN2699-3,SIN2699,4,93,False,225,27.189907,33.824029,N41,7000,120.0,172.0,0.0,,172.0,0.0,0.0,True
SIN2699-4,SIN2699,4,94,False,290,27.189907,33.824029,N41,7000,110.0,330.0,2.0,,330.0,2.0,2.0,True
SIN2722-1,SIN2722,4,91,False,50,29.407545,32.52842,N41,7000,415.0,1006.0,2.0,,1006.0,2.0,2.0,True
SIN2722-2,SIN2722,4,92,False,120,29.407545,32.52842,N41,7000,410.0,896.0,0.0,,896.0,0.0,0.0,True
SIN2722-3,SIN2722,4,93,False,270,29.407545,32.52842,N41,7000,405.0,965.0,1.0,,965.0,1.0,1.0,True
SIN2722-4,SIN2722,4,94,False,330,29.407545,32.52842,N41,7000,400.0,979.0,3.0,,979.0,3.0,3.0,True
SIN2733-1,SIN2733,4,91,False,0,29.96945,32.52555,N41,7000,135.0,728.0,0.0,,728.0,0.0,0.0,True
SIN2733-2,SIN2733,4,92,False,100,29.96945,32.52555,N41,7000,130.0,657.0,1.0,,657.0,1.0,1.0,True
SIN2733-3,SIN2733,4,93,False,220,29.96945,32.52555,N41,7000,125.0,707.0,3.0,,707.0,3.0,3.0,True
SIN2733-4,SIN2733,4,94,False,300,29.96945,32.52555,N41,7000,120.0,246.0,2.0,,246.0,2.0,2.0,True
SIN2736-3,SIN2736,2,93,False,250,30.00163,32.49992,N41,7000,210.0,27.0,3.0,,27.0,3.0,3.0,True
SIN2736-4,SIN2736,2,94,False,340,30.00163,32.49992,N41,7000,205.0,28.0,0.0,,28.0,0.0,0.0,True
SIN2764-1,SIN2764,3,91,False,120,29.99212,32.48403,N41,7000,350.0,98.0,2.0,,98.0,2.0,2.0,True
SIN2764-2,SIN2764,3,92,False,210,29.99212,32.48403,N41,7000,345.0,509.0,1.0,,509.0,1.0,1.0,True
SIN2764-3,SIN2764,3,93,False,330,29.99212,32.48403,N41,7000,340.0,96.0,0.0,,96.0,0.0,0.0,True
SIN2767-1,SIN2767,4,91,False,20,29.67404,32.3403,N41,7000,270.0,877.0,1.0,,877.0,1.0,1.0,True
SIN2767-2,SIN2767,4,92,False,95,29.67404,32.3403,N41,7000,265.0,878.0,2.0,,878.0,2.0,2.0,True
SIN2767-3,SIN2767,4,93,False,165,29.67404,32.3403,N41,7000,250.0,879.0,3.0,,879.0,3.0,3.0,True
SIN2767-4,SIN2767,4,94,False,270,29.67404,32.3403,N41,7000,240.0,876.0,0.0,,876.0,0.0,0.0,True
SIN2785-1,SIN2785,4,91,False,50,29.3895612,32.5443568,N41,7000,490.0,917.0,1.0,,917.0,1.0,1.0,True
SIN2785-2,SIN2785,4,92,False,115,29.3895612,32.5443568,N41,7000,485.0,982.0,2.0,,982.0,2.0,2.0,True
SIN2785-3,SIN2785,4,93,False,290,29.3895612,32.5443568,N41,7000,475.0,952.0,0.0,,952.0,0.0,0.0,True
SIN2785-4,SIN2785,4,94,False,350,29.3895612,32.5443568,N41,7000,470.0,923.0,3.0,,923.0,3.0,3.0,True
SIN2797-1,SIN2797,4,91,False,0,29.98902,32.48865,N41,7000,105.0,680.0,0.0,,680.0,0.0,0.0,True
SIN2797-2,SIN2797,4,92,False,90,29.98902,32.48865,N41,7000,100.0,363.0,3.0,,363.0,3.0,3.0,True
SIN2797-3,SIN2797,4,93,False,165,29.98902,32.48865,N41,7000,95.0,706.0,2.0,,706.0,2.0,2.0,True
SIN2797-4,SIN2797,4,94,False,260,29.98902,32.48865,N41,7000,90.0,505.0,1.0,,505.0,1.0,1.0,True
SIN2808-1,SIN2808,3,91,False,75,27.90524,34.326,N41,7000,505.0,651.0,3.0,,651.0,3.0,3.0,True
SIN2808-2,SIN2808,3,92,False,190,27.90524,34.326,N41,7000,500.0,654.0,2.0,,654.0,2.0,2.0,True
SIN2808-3,SIN2808,3,93,False,295,27.90524,34.326,N41,7000,495.0,173.0,1.0,,173.0,1.0,1.0,True
SIN2817-1,SIN2817,3,91,False,10,27.24422,33.83191,N41,7000,315.0,138.0,2.0,,138.0,2.0,2.0,True
SIN2817-2,SIN2817,3,92,False,145,27.24422,33.83191,N41,7000,310.0,393.0,1.0,,393.0,1.0,1.0,True
SIN2817-3,SIN2817,3,93,False,305,27.24422,33.83191,N41,7000,305.0,60.0,0.0,,60.0,0.0,0.0,True
SIN2819-1,SIN2819,4,91,False,0,27.23329,33.83861,N41,7000,165.0,580.0,0.0,,580.0,0.0,0.0,True
SIN2819-2,SIN2819,4,92,False,70,27.23329,33.83861,N41,7000,160.0,622.0,2.0,,622.0,2.0,2.0,True
SIN2819-3,SIN2819,4,93,False,135,27.23329,33.83861,N41,7000,155.0,433.0,1.0,,433.0,1.0,1.0,True
SIN2819-4,SIN2819,4,94,False,270,27.23329,33.83861,N41,7000,115.0,679.0,3.0,,679.0,3.0,3.0,True
SIN2850-1,SIN2850,3,91,False,70,31.2697,32.2859,N41,7000,75.0,310.0,2.0,,310.0,2.0,2.0,True
SIN2850-2,SIN2850,3,92,False,255,31.2697,32.2859,N41,7000,135.0,229.0,1.0,,229.0,1.0,1.0,True
SIN2850-3,SIN2850,3,93,False,335,31.2697,32.2859,N41,7000,130.0,699.0,3.0,,699.0,3.0,3.0,True
SIN2935-1,SIN2935,4,91,False,25,27.39315,33.67694,N41,7000,35.0,326.0,2.0,,326.0,2.0,2.0,True
SIN2935-2,SIN2935,4,92,False,120,27.39315,33.67694,N41,7000,30.0,325.0,1.0,,325.0,1.0,1.0,True
SIN2935-3,SIN2935,4,93,False,200,27.39315,33.67694,N41,7000,25.0,324.0,0.0,,324.0,0.0,0.0,True
SIN2935-4,SIN2935,4,94,False,310,27.39315,33.67694,N41,7000,20.0,190.0,2.0,,190.0,2.0,2.0,True
SIN2946-1,SIN2946,2,91,False,10,27.233627,33.815913,N41,7000,260.0,370.0,2.0,,370.0,2.0,2.0,True
SIN2946-4,SIN2946,2,94,False,295,27.233627,33.815913,N41,7000,255.0,720.0,0.0,,720.0,0.0,0.0,True
SIN2982-1,SIN2982,4,91,False,100,27.23756,33.82519,N41,7000,595.0,394.0,2.0,,394.0,2.0,2.0,True
SIN2982-2,SIN2982,4,92,False,165,27.23756,33.82519,N41,7000,590.0,181.0,1.0,,181.0,1.0,1.0,True
SIN2982-3,SIN2982,4,93,False,255,27.23756,33.82519,N41,7000,585.0,292.0,0.0,,292.0,0.0,0.0,True
SIN2982-4,SIN2982,4,94,False,340,27.23756,33.82519,N41,7000,580.0,723.0,3.0,,723.0,3.0,3.0,True
SIN2985-1,SIN2985,2,91,False,35,27.15168,33.82367,N41,7000,270.0,703.0,3.0,,703.0,3.0,3.0,True
SIN2985-3,SIN2985,2,93,False,215,27.15168,33.82367,N41,7000,265.0,704.0,0.0,,704.0,0.0,0.0,True
SIN2996-1,SIN2996,3,91,False,75,27.2199,33.83732,N41,7000,360.0,57.0,1.0,,57.0,1.0,1.0,True
SIN2996-2,SIN2996,3,92,False,230,27.2199,33.83732,N41,7000,345.0,423.0,3.0,,423.0,3.0,3.0,True
SIN2996-3,SIN2996,3,93,False,340,27.2199,33.83732,N41,7000,320.0,422.0,2.0,,422.0,2.0,2.0,True
SIN3913-1,SIN3913,4,91,False,15,29.968786,32.508592,N41,7000,230.0,259.0,3.0,,259.0,3.0,3.0,True
SIN3913-2,SIN3913,4,92,False,90,29.968786,32.508592,N41,7000,225.0,165.0,1.0,,165.0,1.0,1.0,True
SIN3913-3,SIN3913,4,93,False,150,29.968786,32.508592,N41,7000,220.0,724.0,0.0,,724.0,0.0,0.0,True
SIN3913-4,SIN3913,4,94,False,235,29.968786,32.508592,N41,7000,215.0,666.0,2.0,,666.0,2.0,2.0,True
SIN3927-1,SIN3927,4,91,False,40,29.715553,32.383329,N41,7000,605.0,811.0,3.0,,811.0,3.0,3.0,True
SIN3927-2,SIN3927,4,92,False,170,29.715553,32.383329,N41,7000,585.0,828.0,0.0,,828.0,0.0,0.0,True
SIN3927-3,SIN3927,4,93,False,245,29.715553,32.383329,N41,7000,580.0,814.0,2.0,,814.0,2.0,2.0,True
SIN3927-4,SIN3927,4,94,False,320,29.715553,32.383329,N41,7000,805.0,841.0,1.0,,841.0,1.0,1.0,True
SIN3928-1,SIN3928,4,91,False,25,29.72637,32.36754,N41,7000,610.0,833.0,1.0,,833.0,1.0,1.0,True
SIN3928-2,SIN3928,4,92,False,100,29.72637,32.36754,N41,7000,600.0,815.0,3.0,,815.0,3.0,3.0,True
SIN3928-3,SIN3928,4,93,False,165,29.72637,32.36754,N41,7000,595.0,840.0,0.0,,840.0,0.0,0.0,True
SIN3928-4,SIN3928,4,94,False,230,29.72637,32.36754,N41,7000,590.0,810.0,2.0,,810.0,2.0,2.0,True
SIN4108-1,SIN4108,2,91,False,15,30.3638415,32.2554858,N41,7000,25.0,176.0,0.0,,176.0,0.0,0.0,True
SIN4108-4,SIN4108,2,94,False,310,30.3638415,32.2554858,N41,7000,640.0,309.0,1.0,,309.0,1.0,1.0,True
SIN4206-1,SIN4206,4,91,False,0,27.891965,34.28826,N41,7000,170.0,756.0,0.0,,756.0,0.0,0.0,True
SIN4206-2,SIN4206,4,92,False,60,27.891965,34.28826,N41,7000,160.0,162.0,2.0,,162.0,2.0,2.0,True
SIN4206-3,SIN4206,4,93,False,130,27.891965,34.28826,N41,7000,110.0,7.0,3.0,,7.0,3.0,3.0,True
SIN4206-4,SIN4206,4,94,False,260,27.891965,34.28826,N41,7000,90.0,777.0,1.0,,777.0,1.0,1.0,True
SIN4207-1,SIN4207,4,91,False,0,27.106362,33.82653,N41,7000,15.0,96.0,0.0,,96.0,0.0,0.0,True
SIN4207-2,SIN4207,4,92,False,90,27.106362,33.82653,N41,7000,10.0,258.0,2.0,,258.0,2.0,2.0,True
SIN4207-3,SIN4207,4,93,False,170,27.106362,33.82653,N41,7000,5.0,509.0,1.0,,509.0,1.0,1.0,True
SIN4207-4,SIN4207,4,94,False,230,27.106362,33.82653,N41,7000,0.0,263.0,3.0,,263.0,3.0,3.0,True
SIN4210-1,SIN4210,3,91,False,35,27.852247,34.305131,N41,7000,425.0,44.0,0.0,,44.0,0.0,0.0,True
SIN4210-2,SIN4210,3,92,False,120,27.852247,34.305131,N41,7000,420.0,538.0,2.0,,538.0,2.0,2.0,True
SIN4210-3,SIN4210,3,93,False,190,27.852247,34.305131,N41,7000,415.0,429.0,1.0,,429.0,1.0,1.0,True
SIN4213-1,SIN4213,4,91,False,65,29.442699,32.417228,N41,7000,575.0,76.0,0.0,,76.0,0.0,0.0,True
SIN4213-2,SIN4213,4,92,False,180,29.442699,32.417228,N41,7000,570.0,794.0,2.0,,794.0,2.0,2.0,True
SIN4213-3,SIN4213,4,93,False,240,29.442699,32.417228,N41,7000,565.0,599.0,3.0,,599.0,3.0,3.0,True
SIN4213-4,SIN4213,4,94,False,295,29.442699,32.417228,N41,7000,560.0,75.0,3.0,,75.0,3.0,3.0,True
SIN4214-1,SIN4214,4,91,False,30,29.428148,32.399471,N41,7000,505.0,42.0,2.0,,42.0,2.0,2.0,True
SIN4214-2,SIN4214,4,92,False,100,29.428148,32.399471,N41,7000,465.0,43.0,3.0,,43.0,3.0,3.0,True
SIN4214-3,SIN4214,4,93,False,180,29.428148,32.399471,N41,7000,450.0,44.0,0.0,,44.0,0.0,0.0,True
SIN4214-4,SIN4214,4,94,False,340,29.428148,32.399471,N41,7000,445.0,213.0,1.0,,213.0,1.0,1.0,True
SIN4222-1,SIN4222,4,91,False,0,28.5005,34.5169,N41,7000,15.0,295.0,3.0,,295.0,3.0,3.0,True
SIN4222-2,SIN4222,4,92,False,90,28.5005,34.5169,N41,7000,10.0,596.0,0.0,,596.0,0.0,0.0,True
SIN4222-3,SIN4222,4,93,False,180,28.5005,34.5169,N41,7000,5.0,230.0,2.0,,230.0,2.0,2.0,True
SIN4222-4,SIN4222,4,94,False,280,28.5005,34.5169,N41,7000,0.0,149.0,1.0,,149.0,1.0,1.0,True
SIN4224-3,SIN4224,2,93,False,210,30.6297,32.248,N41,7000,35.0,163.0,3.0,,163.0,3.0,3.0,True
SIN4224-4,SIN4224,2,94,False,290,30.6297,32.248,N41,7000,30.0,760.0,0.0,,760.0,0.0,0.0,True
SIN4228-1,SIN4228,4,91,False,30,29.499018,32.409147,N41,7000,325.0,864.0,0.0,,864.0,0.0,0.0,True
SIN4228-2,SIN4228,4,92,False,100,29.499018,32.409147,N41,7000,320.0,865.0,1.0,,865.0,1.0,1.0,True
SIN4228-3,SIN4228,4,93,False,170,29.499018,32.409147,N41,7000,315.0,866.0,2.0,,866.0,2.0,2.0,True
SIN4228-4,SIN4228,4,94,False,240,29.499018,32.409147,N41,7000,520.0,1003.0,3.0,,1003.0,3.0,3.0,True
SIN4265-1,SIN4265,4,91,False,15,29.3605821,32.5746845,N41,7000,585.0,824.0,0.0,,824.0,0.0,0.0,True
SIN4265-2,SIN4265,4,92,False,85,29.3605821,32.5746845,N41,7000,580.0,825.0,1.0,,825.0,1.0,1.0,True
SIN4265-3,SIN4265,4,93,False,175,29.3605821,32.5746845,N41,7000,575.0,826.0,2.0,,826.0,2.0,2.0,True
SIN4265-4,SIN4265,4,94,False,320,29.3605821,32.5746845,N41,7000,570.0,819.0,3.0,,819.0,3.0,3.0,True
SIN4267-1,SIN4267,4,91,False,50,29.478643,32.439805,N41,7000,555.0,705.0,1.0,,705.0,1.0,1.0,True
SIN4267-2,SIN4267,4,92,False,145,29.478643,32.439805,N41,7000,550.0,799.0,3.0,,799.0,3.0,3.0,True
SIN4267-3,SIN4267,4,93,False,220,29.478643,32.439805,N41,7000,545.0,742.0,2.0,,742.0,2.0,2.0,True
SIN4267-4,SIN4267,4,94,False,330,29.478643,32.439805,N41,7000,540.0,272.0,0.0,,272.0,0.0,0.0,True
SIN4268-1,SIN4268,4,91,False,0,29.476803,32.448778,N41,7000,615.0,775.0,3.0,,775.0,3.0,3.0,True
SIN4268-2,SIN4268,4,92,False,150,29.476803,32.448778,N41,7000,610.0,714.0,2.0,,714.0,2.0,2.0,True
SIN4268-3,SIN4268,4,93,False,220,29.476803,32.448778,N41,7000,605.0,633.0,1.0,,633.0,1.0,1.0,True
SIN4268-4,SIN4268,4,94,False,290,29.476803,32.448778,N41,7000,585.0,624.0,0.0,,624.0,0.0,0.0,True
SIN4271-1,SIN4271,4,91,False,35,29.974274,32.518743,N41,7000,45.0,194.0,2.0,,194.0,2.0,2.0,True
SIN4271-2,SIN4271,4,92,False,110,29.974274,32.518743,N41,7000,40.0,235.0,3.0,,235.0,3.0,3.0,True
SIN4271-3,SIN4271,4,93,False,195,29.974274,32.518743,N41,7000,35.0,192.0,0.0,,192.0,0.0,0.0,True
