incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,serving_eci,latitude,longitude,detection_case,coverage_or_planning_review,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000375,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:42:42+02:00,2025-08-27 02:42:43+02:00,ECI:1065269.0,144.0,1065269.0,-17.8056945,177.4149004,radio_limited_degradation,True,84.62,90.79,77.09,High,False
INC-000376,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:42:48+02:00,2025-08-27 02:42:48+02:00,ECI:1065269.0,144.0,1065269.0,-17.80569135,177.4148998,temporal_local_drop,False,68.55,62.71,75.68,High,False
INC-000377,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:42:53+02:00,2025-08-27 02:42:56+02:00,ECI:1065269.0,144.0,1065269.0,-17.805689389999998,177.414900675,radio_limited_degradation,True,87.08,90.69,82.8,High,False
INC-000378,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:42:58+02:00,2025-08-27 02:43:03+02:00,ECI:1065269.0,144.0,1065269.0,-17.80568873,177.414903125,radio_limited_degradation,True,79.07,68.04,92.56,High,False
INC-000379,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:43:05+02:00,2025-08-27 02:43:05+02:00,ECI:1065269.0,144.0,1065269.0,-17.80568759,177.41490368,temporal_sudden_drop,False,67.26,57.85,78.75,High,False
INC-000380,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:43:10+02:00,2025-08-27 02:43:12+02:00,ECI:1065269.0,144.0,1065269.0,-17.80568679,177.41490383,temporal_local_drop,False,65.79,58.72,75.08,High,False
INC-000381,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:43:22+02:00,2025-08-27 02:43:22+02:00,ECI:1065269.0,144.0,1065269.0,-17.8056849,177.4149043,temporal_local_drop,False,71.27,64.57,79.46,High,False
INC-000382,542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:49:04+02:00,2025-08-27 02:49:04+02:00,ECI:1065269.0,144.0,1065269.0,-17.8017712,177.415997,radio_limited_degradation,True,80.44,97.82,59.19,High,False
INC-000383,542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:49:15+02:00,2025-08-27 02:49:17+02:00,ECI:1064757.0,147.0,1064757.0,-17.8015818,177.41607034999998,radio_limited_degradation,True,72.19,78.23,64.8,High,False
INC-000384,542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:49:32+02:00,2025-08-27 02:49:32+02:00,ECI:1064757.0,147.0,1064757.0,-17.8015101,177.4160956,radio_limited_degradation,True,64.81,73.1,54.68,Medium,False
INC-000385,542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:49:36+02:00,2025-08-27 02:49:36+02:00,ECI:1065271.0,146.0,1065271.0,-17.8014734,177.4161111,radio_limited_degradation,True,69.85,89.12,46.3,High,False
INC-000386,542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:49:40+02:00,2025-08-27 02:49:40+02:00,ECI:1064757.0,146.0,1064757.0,-17.801391,177.4161423,radio_limited_degradation,True,67.8,90.93,39.53,High,False
INC-000387,542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,2025-08-27 02:50:17+02:00,2025-08-27 02:50:22+02:00,ECI:1064757.0,147.0,1064757.0,-17.79985855,177.41682600000001,radio_limited_degradation,True,69.58,84.49,66.38,High,False
INC-000388,542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,2025-08-27 02:50:31+02:00,2025-08-27 02:50:34+02:00,ECI:1073728.0,147.0,1073728.0,-17.7996826,177.4172294,ca_underperformance,False,73.83,71.7,76.44,High,False
INC-000389,542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,2025-08-27 02:50:50+02:00,2025-08-27 02:50:51+02:00,ECI:1064767.0,147.0,1064767.0,-17.80011155,177.4179079,radio_limited_degradation,True,68.13,83.57,49.25,High,False
INC-000390,542020041221088+20250827133446+Fiji-Nadi-LTE-DL-D!20250827125432,2025-08-27 02:53:58+02:00,2025-08-27 02:54:05+02:00,ECI:1065250.0,331.0,1065250.0,-17.8033869,177.414708,ca_underperformance,True,66.15,67.54,71.42,Medium,False
INC-000391,542020041221088+20250827133546+Fiji-Nadi-LTE-DL-D!20250827125646,2025-08-27 02:56:07+02:00,2025-08-27 02:56:08+02:00,ECI:1065268.0,146.0,1065268.0,-17.80171715,177.41451890000002,temporal_local_drop,False,66.4,60.15,76.47,High,True
INC-000392,542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,2025-08-27 02:58:21+02:00,2025-08-27 02:58:21+02:00,ECI:1065281.0,146.0,1065281.0,-17.7988778,177.4164459,radio_limited_degradation,True,73.83,69.94,78.59,High,False
INC-000393,542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,2025-08-27 02:58:40+02:00,2025-08-27 02:58:41+02:00,ECI:1073715.0,362.0,1073715.0,-17.7977225,177.41582525,ca_underperformance,False,63.61,57.34,71.28,Medium,False
INC-000394,542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,2025-08-27 02:58:44+02:00,2025-08-27 02:58:46+02:00,ECI:1064767.0,147.0,1064767.0,-17.7976303,177.415852,radio_limited_degradation,True,75.73,69.94,82.8,High,False
INC-000395,542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,2025-08-27 03:00:29+02:00,2025-08-27 03:00:30+02:00,ECI:1064737.0,309.0,1064737.0,-17.794748990000002,177.421121935,radio_limited_degradation,True,76.58,90.69,68.59,High,False
INC-000396,542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,2025-08-27 03:01:10+02:00,2025-08-27 03:01:10+02:00,ECI:1065543.0,132.0,1065543.0,-17.792373,177.4232739,ca_underperformance,False,79.48,81.72,76.75,High,False
INC-000397,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:01:25+02:00,2025-08-27 03:01:25+02:00,ECI:1064737.0,394.0,1064737.0,-17.7913949,177.4243525,radio_limited_degradation,True,75.05,72.93,77.63,High,False
INC-000398,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:01:49+02:00,2025-08-27 03:01:50+02:00,ECI:1065506.0,132.0,1065506.0,-17.789895745000003,177.426637955,temporal_local_drop,False,72.78,61.83,86.17,High,False
INC-000399,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:01:56+02:00,2025-08-27 03:01:56+02:00,ECI:1065506.0,322.0,1065506.0,-17.78942887,177.42703991,radio_limited_degradation,True,91.57,84.68,100.0,Critical,False
INC-000400,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:02+02:00,2025-08-27 03:02:02+02:00,ECI:1065506.0,322.0,1065506.0,-17.78911716,177.42723715,radio_limited_degradation,True,89.5,94.98,82.8,High,False
INC-000401,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:14+02:00,2025-08-27 03:02:14+02:00,ECI:1065506.0,322.0,1065506.0,-17.78792,177.4275765,temporal_local_drop,False,71.71,63.91,81.25,High,False
INC-000402,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:22+02:00,2025-08-27 03:02:22+02:00,ECI:1065502.0,322.0,1065502.0,-17.78715075,177.42771448,ca_underperformance,False,76.5,74.28,79.22,High,False
INC-000403,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:29+02:00,2025-08-27 03:02:30+02:00,ECI:1065502.0,134.0,1065502.0,-17.78625307,177.42794143499998,radio_limited_degradation,True,70.31,60.89,81.82,High,False
INC-000404,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:40+02:00,2025-08-27 03:02:45+02:00,ECI:1067828.0,127.0,1067828.0,-17.78486397,177.42824837,radio_limited_degradation,True,80.84,90.96,93.15,High,False
INC-000405,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:53+02:00,2025-08-27 03:02:54+02:00,ECI:1065505.0,321.0,1065505.0,-17.783592634999998,177.42865783000002,ca_underperformance,True,89.75,81.37,100.0,High,False
INC-000406,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:00+02:00,2025-08-27 03:04:01+02:00,ECI:1072662.0,394.0,1072662.0,-17.780757729999998,177.431114815,temporal_local_drop,False,70.45,61.82,81.0,High,False
INC-000407,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:10+02:00,2025-08-27 03:04:10+02:00,ECI:1065535.0,394.0,1065535.0,-17.78078133,177.43160185,temporal_local_drop,False,92.04,92.0,92.08,Critical,False
INC-000408,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:22+02:00,2025-08-27 03:04:24+02:00,ECI:1065535.0,394.0,1065535.0,-17.7808043,177.43218505,radio_limited_degradation,True,89.9,95.72,100.0,High,False
INC-000409,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:30+02:00,2025-08-27 03:04:31+02:00,ECI:1065535.0,394.0,1065535.0,-17.780850155,177.432604115,temporal_local_drop,False,81.61,80.3,100.0,High,False
INC-000410,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:41+02:00,2025-08-27 03:04:42+02:00,ECI:1072704.0,395.0,1072704.0,-17.780907905,177.4333503,radio_limited_degradation,True,85.0,88.27,82.8,High,False
INC-000411,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:49+02:00,2025-08-27 03:04:50+02:00,ECI:1072704.0,395.0,1072704.0,-17.78094296,177.43380797999998,temporal_local_drop,False,87.53,92.87,81.0,High,False
INC-000412,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:04:56+02:00,2025-08-27 03:04:57+02:00,ECI:1072704.0,395.0,1072704.0,-17.780964275000002,177.43382383,radio_limited_degradation,True,90.39,98.07,82.8,Critical,False
INC-000413,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:05:03+02:00,2025-08-27 03:05:08+02:00,ECI:1072704.0,395.0,1072704.0,-17.780945365,177.43373767499997,ca_underperformance,False,98.96,98.11,100.0,Critical,False
INC-000414,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,2025-08-27 03:05:14+02:00,2025-08-27 03:05:16+02:00,ECI:1072704.0,395.0,1072704.0,-17.78093346,177.43333434,temporal_local_drop,False,86.74,91.44,100.0,High,False
INC-000415,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:05:53+02:00,2025-08-27 03:05:54+02:00,ECI:1072702.0,394.0,1072702.0,-17.78081721,177.43155401,temporal_local_drop,False,80.13,64.75,98.93,High,False
INC-000416,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:01+02:00,2025-08-27 03:06:01+02:00,ECI:1072702.0,394.0,1072702.0,-17.7807976,177.4313552,temporal_local_drop,False,92.49,93.53,91.21,Critical,False
INC-000417,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:08+02:00,2025-08-27 03:06:10+02:00,ECI:1072702.0,394.0,1072702.0,-17.7807785,177.431005,radio_limited_degradation,True,93.71,94.91,92.25,Critical,False
INC-000418,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:16+02:00,2025-08-27 03:06:17+02:00,ECI:1072702.0,394.0,1072702.0,-17.78074616,177.430626565,ca_underperformance,False,95.84,92.43,100.0,Critical,False
INC-000419,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:24+02:00,2025-08-27 03:06:24+02:00,ECI:1072702.0,394.0,1072702.0,-17.7807159,177.430205,temporal_local_drop,False,66.3,62.03,71.51,High,False
INC-000420,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,ECI:1072702.0,394.0,1072702.0,-17.78071471,177.4301838,ca_underperformance,False,87.98,78.15,100.0,High,False
INC-000421,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:50+02:00,2025-08-27 03:06:50+02:00,ECI:1072702.0,394.0,1072702.0,-17.78071471,177.4301838,radio_limited_degradation,True,87.41,91.19,82.8,High,False
INC-000422,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,ECI:1072702.0,394.0,1072702.0,-17.780714705,177.4301838,radio_limited_degradation,True,94.38,89.79,100.0,Critical,False
INC-000423,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,ECI:1072702.0,394.0,1072702.0,-17.7807147,177.4301838,temporal_local_drop,False,84.99,88.26,100.0,High,False
INC-000424,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:07:17+02:00,2025-08-27 03:07:17+02:00,ECI:1072702.0,394.0,1072702.0,-17.7806022,177.4300396,temporal_local_drop,False,82.85,84.36,81.0,High,False
INC-000425,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:07:22+02:00,2025-08-27 03:07:23+02:00,ECI:1065532.0,134.0,1065532.0,-17.780312719999998,177.43014356,temporal_local_drop,False,59.8,59.24,65.34,Medium,False
INC-000426,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:07:40+02:00,2025-08-27 03:07:40+02:00,ECI:1067032.0,131.0,1067032.0,-17.77883961,177.43113425,ca_underperformance,False,66.21,49.48,86.66,High,False
INC-000427,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:07:45+02:00,2025-08-27 03:07:47+02:00,ECI:1067153.0,338.0,1067153.0,-17.77862113,177.43099077,radio_limited_degradation,True,87.24,90.88,82.8,High,False
INC-000428,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,2025-08-27 03:08:23+02:00,2025-08-27 03:08:24+02:00,ECI:1067032.0,131.0,1067032.0,-17.7771035,177.43095425,radio_limited_degradation,True,79.01,79.23,78.75,High,False
INC-000429,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,2025-08-27 03:08:46+02:00,2025-08-27 03:08:46+02:00,ECI:1067060.0,129.0,1067060.0,-17.77657663,177.43005868,radio_limited_degradation,True,81.3,80.07,82.8,High,False
INC-000430,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,2025-08-27 03:09:34+02:00,2025-08-27 03:09:35+02:00,ECI:1067060.0,129.0,1067060.0,-17.776423095,177.42989460500002,radio_limited_degradation,True,65.28,63.68,68.02,High,False
INC-000431,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,2025-08-27 03:09:48+02:00,2025-08-27 03:09:48+02:00,ECI:1067060.0,129.0,1067060.0,-17.77675237,177.43031,radio_limited_degradation,True,75.38,73.67,77.47,High,False
INC-000432,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:10:11+02:00,2025-08-27 03:10:11+02:00,ECI:1067153.0,131.0,1067153.0,-17.77721003,177.43119349,ca_underperformance,False,95.08,91.05,100.0,Critical,False
INC-000433,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:10:36+02:00,2025-08-27 03:10:36+02:00,ECI:1072692.0,394.0,1072692.0,-17.7780566,177.4310495,temporal_local_drop,False,64.41,62.75,66.43,Medium,False
INC-000434,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:10:41+02:00,2025-08-27 03:10:42+02:00,ECI:1072700.0,393.0,1072700.0,-17.778278105,177.43089578500002,temporal_local_drop,False,67.89,57.77,84.8,High,False
INC-000435,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:10:54+02:00,2025-08-27 03:10:54+02:00,ECI:1067060.0,129.0,1067060.0,-17.77860553,177.43105841,ca_underperformance,False,70.06,68.3,72.21,High,False
INC-000436,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:10:59+02:00,2025-08-27 03:11:00+02:00,ECI:1067060.0,129.0,1067060.0,-17.7785252,177.4312354,temporal_local_drop,False,71.05,64.55,80.48,High,False
INC-000437,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:11:16+02:00,2025-08-27 03:11:18+02:00,ECI:1067060.0,129.0,1067060.0,-17.777907,177.43166789,radio_limited_degradation,True,75.47,69.47,82.8,Medium,False
INC-000438,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:11:55+02:00,2025-08-27 03:11:56+02:00,ECI:1067060.0,129.0,1067060.0,-17.776818390000003,177.432413395,temporal_local_drop,False,76.61,73.02,81.0,High,False
INC-000439,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:12:10+02:00,2025-08-27 03:12:11+02:00,ECI:1067060.0,129.0,1067060.0,-17.776242075,177.4327712,temporal_local_drop,False,74.66,66.5,84.64,High,False
INC-000440,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:12:34+02:00,2025-08-27 03:12:36+02:00,ECI:1067060.0,129.0,1067060.0,-17.7754407,177.4326012,ca_underperformance,False,85.55,81.18,100.0,High,False
INC-000441,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:12:45+02:00,2025-08-27 03:12:47+02:00,ECI:1067060.0,129.0,1067060.0,-17.77503569,177.43255495,radio_limited_degradation,True,85.2,87.16,100.0,High,False
INC-000442,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:12:59+02:00,2025-08-27 03:13:01+02:00,ECI:1067150.0,338.0,1067150.0,-17.77431971,177.43303849,ca_underperformance,True,76.5,71.45,82.67,Medium,False
INC-000443,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:13:19+02:00,2025-08-27 03:13:21+02:00,ECI:1067148.0,339.0,1067148.0,-17.77397072,177.43327145,ca_underperformance,True,83.34,71.63,99.98,High,False
INC-000444,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:13:34+02:00,2025-08-27 03:13:44+02:00,ECI:1067148.0,339.0,1067148.0,-17.77346155,177.4340401,radio_limited_degradation,True,87.1,90.61,82.8,High,False
INC-000445,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,2025-08-27 03:13:55+02:00,2025-08-27 03:13:57+02:00,ECI:1067148.0,339.0,1067148.0,-17.77262361,177.43464041,radio_limited_degradation,True,81.46,80.37,82.8,High,False
INC-000446,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:14:43+02:00,2025-08-27 03:14:44+02:00,ECI:1066035.0,123.0,1066035.0,-17.770293085,177.43610166000002,ca_underperformance,True,59.81,58.38,61.55,Medium,False
INC-000447,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:14:49+02:00,2025-08-27 03:14:51+02:00,ECI:1067041.0,339.0,1067041.0,-17.77005447,177.43572089,radio_limited_degradation,True,62.08,66.34,58.4,Medium,False
INC-000448,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:15:24+02:00,2025-08-27 03:15:25+02:00,ECI:1072408.0,395.0,1072408.0,-17.76844015,177.4346003,radio_limited_degradation,True,76.03,71.96,81.0,High,False
INC-000449,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:15:38+02:00,2025-08-27 03:15:40+02:00,ECI:1072445.0,395.0,1072445.0,-17.76825263,177.43518139,ca_underperformance,False,96.58,95.72,97.63,Critical,False
INC-000450,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:15:55+02:00,2025-08-27 03:15:55+02:00,ECI:1072405.0,395.0,1072405.0,-17.7688392,177.4359416,temporal_local_drop,False,73.04,75.48,70.05,High,False
INC-000451,542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,2025-08-27 03:17:01+02:00,2025-08-27 03:17:11+02:00,ECI:1066015.0,123.0,1066015.0,-17.77087102,177.43692348,radio_limited_degradation,True,74.47,73.17,76.05,Medium,False
INC-000452,542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,2025-08-27 03:18:37+02:00,2025-08-27 03:18:39+02:00,ECI:1067061.0,123.0,1067061.0,-17.77085872,177.43938583,ca_underperformance,True,62.19,73.31,61.04,Medium,False
INC-000453,542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,2025-08-27 03:18:41+02:00,2025-08-27 03:18:43+02:00,ECI:1066048.0,123.0,1066048.0,-17.77106827,177.43954665,radio_limited_degradation,True,72.13,84.68,68.28,High,False
INC-000454,542020041221088+20250827134948+Fiji-Nadi-LTE-DL-D!20250827132103,2025-08-27 03:19:02+02:00,2025-08-27 03:19:04+02:00,ECI:1067831.0,127.0,1067831.0,-17.77212151,177.43934053,radio_limited_degradation,True,73.27,89.96,52.87,High,False
INC-000455,542020041221088+20250827134948+Fiji-Nadi-LTE-DL-D!20250827132103,2025-08-27 03:19:11+02:00,2025-08-27 03:19:18+02:00,ECI:1067031.0,130.0,1067031.0,-17.77166943,177.4386106,radio_limited_degradation,True,71.36,85.23,54.41,High,False
INC-000456,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,2025-08-27 03:21:27+02:00,2025-08-27 03:21:28+02:00,ECI:1067151.0,339.0,1067151.0,-17.773516450000002,177.4377351,radio_limited_degradation,True,65.37,65.94,64.76,High,False
INC-000457,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,2025-08-27 03:21:55+02:00,2025-08-27 03:21:55+02:00,ECI:1067151.0,339.0,1067151.0,-17.77235009,177.43856157,ca_underperformance,False,67.49,65.76,69.6,High,False
INC-000458,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,2025-08-27 03:22:13+02:00,2025-08-27 03:22:14+02:00,ECI:1067048.0,339.0,1067048.0,-17.771291830000003,177.437106935,ca_underperformance,False,64.61,63.77,65.63,Medium,False
INC-000459,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,2025-08-27 03:22:16+02:00,2025-08-27 03:22:23+02:00,ECI:1066045.0,123.0,1066045.0,-17.77135919,177.43674992,radio_limited_degradation,True,73.03,81.12,65.2,High,False
INC-000460,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,2025-08-27 03:22:28+02:00,2025-08-27 03:22:28+02:00,ECI:1067048.0,339.0,1067048.0,-17.7720365,177.4359201,radio_limited_degradation,True,70.34,77.59,61.47,High,False
