incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,detection_case,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000636,542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,2025-08-28 00:28:09+02:00,2025-08-28 00:28:09+02:00,ECI:1066294.0,487.0,temporal_local_drop,71.06,56.39,88.98,High,False
INC-000637,542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,2025-08-28 00:28:35+02:00,2025-08-28 00:28:36+02:00,ECI:1066294.0,487.0,radio_limited_degradation,74.37,89.98,55.28,High,False
INC-000638,542020041221088+20250828103427+Fiji-Nadi-LTE-DL-D!20250828103156,2025-08-28 00:29:54+02:00,2025-08-28 00:29:54+02:00,ECI:1075519.0,315.0,temporal_local_drop,76.16,57.11,99.44,High,False
INC-000639,542020041221088+20250828103607+Fiji-Nadi-LTE-DL-D!20250828103408,2025-08-28 00:32:42+02:00,2025-08-28 00:32:42+02:00,ECI:1075521.0,316.0,temporal_local_drop,75.9,70.82,82.11,High,False
INC-000640,542020041221088+20250828103607+Fiji-Nadi-LTE-DL-D!20250828103408,2025-08-28 00:33:48+02:00,2025-08-28 00:33:48+02:00,ECI:1066305.0,488.0,rb_conditioned_expected_underperformance,71.71,48.8,99.71,High,False
INC-000641,542020041221088+20250828103707+Fiji-Nadi-LTE-DL-D!20250828103621,2025-08-28 00:35:42+02:00,2025-08-28 00:35:42+02:00,ECI:1081374.0,453.0,temporal_local_drop,74.14,52.98,100.0,High,False
INC-000642,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,2025-08-28 00:37:37+02:00,2025-08-28 00:37:38+02:00,ECI:1081376.0,455.0,radio_limited_degradation,70.75,85.82,52.34,High,False
INC-000643,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,2025-08-28 00:37:47+02:00,2025-08-28 00:37:48+02:00,ECI:1081376.0,455.0,radio_limited_degradation,60.64,66.05,54.02,Medium,False
INC-000644,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,2025-08-28 00:38:29+02:00,2025-08-28 00:38:32+02:00,ECI:1079366.0,320.0,radio_limited_degradation,77.49,90.37,72.39,High,False
INC-000645,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,2025-08-28 00:38:34+02:00,2025-08-28 00:38:34+02:00,ECI:1079366.0,320.0,ca_underperformance,75.53,79.4,70.79,High,False
INC-000646,542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,2025-08-28 00:38:51+02:00,2025-08-28 00:38:52+02:00,ECI:1081416.0,320.0,ca_underperformance,76.32,84.84,65.9,High,False
INC-000647,542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,2025-08-28 00:38:54+02:00,2025-08-28 00:38:54+02:00,ECI:1075783.0,159.0,ca_underperformance,77.14,82.33,70.79,High,False
INC-000648,542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,2025-08-28 00:40:31+02:00,2025-08-28 00:40:31+02:00,ECI:1075914.0,437.0,temporal_sudden_drop,69.79,58.38,83.73,High,False
INC-000649,542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,2025-08-28 00:41:58+02:00,2025-08-28 00:41:59+02:00,ECI:1081652.0,356.0,ca_underperformance,60.0,61.87,68.96,Medium,False
INC-000650,542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,2025-08-28 00:42:35+02:00,2025-08-28 00:42:35+02:00,ECI:1081652.0,356.0,rb_conditioned_expected_underperformance,64.35,43.7,89.58,Medium,False
INC-000651,542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,2025-08-28 00:42:44+02:00,2025-08-28 00:42:46+02:00,ECI:1081652.0,356.0,ca_underperformance,63.54,57.26,72.99,Medium,False
INC-000652,542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,2025-08-28 00:42:53+02:00,2025-08-28 00:42:54+02:00,ECI:1081652.0,356.0,rb_conditioned_expected_underperformance,54.2,51.95,58.89,Medium,False
INC-000653,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:43:54+02:00,2025-08-28 00:43:54+02:00,ECI:1081632.0,356.0,temporal_local_drop,67.37,59.5,76.98,High,False
INC-000654,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:44:39+02:00,2025-08-28 00:44:44+02:00,ECI:3643082.0,312.0,radio_limited_degradation,78.72,88.19,67.14,Medium,False
INC-000655,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:44:54+02:00,2025-08-28 00:44:54+02:00,ECI:3643082.0,312.0,temporal_sudden_drop,74.01,60.91,90.02,High,False
INC-000656,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:44:59+02:00,2025-08-28 00:45:01+02:00,ECI:1081630.0,354.0,ca_underperformance,95.93,97.01,94.61,High,False
INC-000657,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:45:20+02:00,2025-08-28 00:45:23+02:00,ECI:1081631.0,355.0,radio_limited_degradation,70.79,86.79,81.49,High,False
INC-000658,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:45:53+02:00,2025-08-28 00:45:53+02:00,ECI:1081631.0,355.0,radio_limited_degradation,72.01,66.56,78.68,High,False
INC-000659,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:46:02+02:00,2025-08-28 00:46:03+02:00,ECI:1081654.0,16.0,ca_underperformance,76.76,81.65,70.79,High,False
INC-000660,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:46:31+02:00,2025-08-28 00:46:36+02:00,ECI:1082689.0,16.0,ca_underperformance,79.52,83.61,74.53,Medium,False
INC-000661,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:47:09+02:00,2025-08-28 00:47:11+02:00,ECI:1078583.0,163.0,ca_underperformance,86.61,75.66,100.0,High,False
INC-000662,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:47:14+02:00,2025-08-28 00:47:15+02:00,ECI:1078583.0,163.0,rb_conditioned_expected_underperformance,58.24,60.69,55.25,Medium,False
INC-000663,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:47:28+02:00,2025-08-28 00:47:29+02:00,ECI:1078583.0,163.0,temporal_local_drop,60.84,61.25,60.33,Medium,False
INC-000664,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:47:42+02:00,2025-08-28 00:47:44+02:00,ECI:1078583.0,163.0,temporal_local_drop,74.78,77.06,80.92,High,False
INC-000665,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:47:58+02:00,2025-08-28 00:48:05+02:00,ECI:1081661.0,355.0,ca_underperformance,71.69,73.72,75.15,Medium,False
INC-000666,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:48:07+02:00,2025-08-28 00:48:09+02:00,ECI:1078590.0,0.0,ca_underperformance,83.46,87.91,78.02,Medium,False
INC-000667,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:48:35+02:00,2025-08-28 00:48:36+02:00,ECI:1078590.0,163.0,radio_limited_degradation,80.96,86.99,73.6,High,False
INC-000668,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:48:48+02:00,2025-08-28 00:48:50+02:00,ECI:1078590.0,163.0,radio_limited_degradation,79.36,84.08,73.6,High,False
INC-000669,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:48:57+02:00,2025-08-28 00:48:58+02:00,ECI:1078590.0,163.0,radio_limited_degradation,85.62,95.45,100.0,High,False
INC-000670,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:49:04+02:00,2025-08-28 00:49:04+02:00,ECI:1078590.0,163.0,ca_underperformance,96.95,94.46,100.0,Critical,False
INC-000671,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,ECI:1078590.0,163.0,ca_underperformance,88.51,79.11,100.0,High,False
INC-000672,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:49:19+02:00,2025-08-28 00:49:19+02:00,ECI:1078590.0,163.0,temporal_local_drop,87.39,99.98,72.0,High,False
INC-000673,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,2025-08-28 00:49:39+02:00,2025-08-28 00:49:43+02:00,ECI:1078590.0,163.0,ca_underperformance,87.11,89.35,100.0,High,False
INC-000674,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,2025-08-28 00:49:53+02:00,2025-08-28 00:49:53+02:00,ECI:1078590.0,163.0,temporal_local_drop,68.31,72.31,63.43,High,False
INC-000675,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,2025-08-28 00:50:02+02:00,2025-08-28 00:50:03+02:00,ECI:1078590.0,163.0,temporal_local_drop,80.38,87.24,72.0,High,False
INC-000676,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,2025-08-28 00:50:09+02:00,2025-08-28 00:50:11+02:00,ECI:1078590.0,163.0,temporal_local_drop,63.27,57.15,70.74,Medium,False
INC-000677,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,2025-08-28 00:51:33+02:00,2025-08-28 00:51:35+02:00,ECI:1078590.0,162.0,radio_limited_degradation,77.37,91.0,66.18,High,False
INC-000678,542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,2025-08-28 00:51:57+02:00,2025-08-28 00:51:58+02:00,ECI:1078559.0,164.0,ca_underperformance,64.95,72.43,56.57,Medium,False
INC-000679,542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,2025-08-28 00:52:49+02:00,2025-08-28 00:52:50+02:00,ECI:1075735.0,161.0,radio_limited_degradation,58.48,56.7,60.66,Medium,False
INC-000680,542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,2025-08-28 00:53:40+02:00,2025-08-28 00:53:43+02:00,ECI:1078599.0,164.0,ca_underperformance,70.05,68.23,72.27,Medium,False
INC-000681,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:01+02:00,2025-08-28 00:55:01+02:00,ECI:1078583.0,163.0,temporal_local_drop,80.34,72.86,89.49,High,False
INC-000682,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:12+02:00,2025-08-28 00:55:13+02:00,ECI:1078583.0,163.0,ca_underperformance,76.58,75.96,77.34,High,False
INC-000683,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:24+02:00,2025-08-28 00:55:24+02:00,ECI:1078583.0,163.0,temporal_local_drop,67.45,67.85,66.95,High,False
INC-000684,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:40+02:00,2025-08-28 00:55:41+02:00,ECI:1078583.0,163.0,temporal_local_drop,78.06,83.02,80.93,High,False
INC-000685,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:49+02:00,2025-08-28 00:55:50+02:00,ECI:1078583.0,163.0,temporal_local_drop,81.57,89.4,72.0,High,False
INC-000686,542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,2025-08-28 00:58:26+02:00,2025-08-28 00:58:27+02:00,ECI:1077814.0,378.0,temporal_local_drop,76.59,81.41,70.7,High,False
INC-000687,542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,2025-08-28 00:59:52+02:00,2025-08-28 00:59:58+02:00,ECI:1077820.0,165.0,ca_underperformance,71.27,68.08,75.69,Medium,False
INC-000688,542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,2025-08-28 01:00:01+02:00,2025-08-28 01:00:01+02:00,ECI:3640372.0,272.0,radio_limited_degradation,78.62,90.85,63.67,High,False
INC-000689,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:12+02:00,2025-08-28 01:01:12+02:00,ECI:3640371.0,271.0,temporal_local_drop,75.43,66.18,86.74,High,False
INC-000690,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:39+02:00,2025-08-28 01:01:40+02:00,ECI:1077820.0,165.0,ca_underperformance,80.95,75.87,87.16,High,False
INC-000691,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:43+02:00,2025-08-28 01:01:46+02:00,ECI:1077820.0,165.0,ca_underperformance,76.61,76.61,77.45,High,False
INC-000692,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:48+02:00,2025-08-28 01:01:49+02:00,ECI:1077820.0,165.0,radio_limited_degradation,58.06,61.57,58.65,Medium,False
INC-000693,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:56+02:00,2025-08-28 01:01:57+02:00,ECI:1077820.0,165.0,radio_limited_degradation,61.24,59.98,66.95,Medium,False
INC-000694,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:02:29+02:00,2025-08-28 01:02:30+02:00,ECI:1077820.0,165.0,ca_underperformance,77.57,82.26,71.84,High,False
INC-000695,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:03:38+02:00,2025-08-28 01:03:39+02:00,ECI:1080647.0,352.0,radio_limited_degradation,73.31,92.76,58.81,High,False
INC-000696,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:03:41+02:00,2025-08-28 01:03:41+02:00,ECI:1080630.0,352.0,radio_limited_degradation,81.62,89.17,72.39,High,False
INC-000697,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:04:02+02:00,2025-08-28 01:04:04+02:00,ECI:3636032.0,231.0,radio_limited_degradation,66.76,83.41,48.44,Medium,False
INC-000698,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:04:14+02:00,2025-08-28 01:04:16+02:00,ECI:3636032.0,231.0,radio_limited_degradation,76.03,94.78,53.87,High,False
INC-000699,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:04:46+02:00,2025-08-28 01:04:46+02:00,ECI:1077964.0,377.0,radio_limited_degradation,73.56,90.31,53.09,High,False
INC-000700,542020041221088+20250828113831+Fiji-Nadi-LTE-DL-D!20250828110657,2025-08-28 01:05:20+02:00,2025-08-28 01:05:21+02:00,ECI:1080637.0,352.0,temporal_local_drop,67.82,59.37,78.14,High,False
INC-000701,542020041221088+20250828113831+Fiji-Nadi-LTE-DL-D!20250828110657,2025-08-28 01:06:31+02:00,2025-08-28 01:06:32+02:00,ECI:1077820.0,165.0,ca_underperformance,74.44,77.43,70.79,High,False
INC-000702,542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,2025-08-28 01:07:06+02:00,2025-08-28 01:07:06+02:00,EARFCN:40988.0|PCI:351.0,351.0,ca_underperformance,93.11,89.95,96.97,Critical,False
INC-000703,542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:09:18+02:00,2025-08-28 01:09:18+02:00,EARFCN:41384.0|PCI:178.0,178.0,temporal_local_drop,70.6,59.06,84.7,High,False
INC-000704,542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:09:40+02:00,2025-08-28 01:09:41+02:00,ECI:1076279.0,179.0,rb_conditioned_expected_underperformance,55.08,59.55,55.53,Medium,False
INC-000705,542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:10:40+02:00,2025-08-28 01:10:40+02:00,ECI:1076246.0,179.0,radio_limited_degradation,66.23,57.42,76.99,High,False
INC-000706,542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:11:14+02:00,2025-08-28 01:11:14+02:00,ECI:1076246.0,179.0,temporal_local_drop,72.65,66.51,80.16,High,False
INC-000707,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,2025-08-28 01:12:14+02:00,2025-08-28 01:12:15+02:00,ECI:1076246.0,179.0,ca_underperformance,54.88,56.43,54.04,Medium,False
INC-000708,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,2025-08-28 01:12:20+02:00,2025-08-28 01:12:21+02:00,ECI:1076246.0,179.0,radio_limited_degradation,50.95,52.06,56.77,Medium,False
INC-000709,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,2025-08-28 01:13:01+02:00,2025-08-28 01:13:02+02:00,ECI:1076277.0,177.0,radio_limited_degradation,65.27,75.33,52.98,High,False
INC-000710,542020041221088+20250828114552+Fiji-Nadi-LTE-DL-D!20250828111754,2025-08-28 01:15:52+02:00,2025-08-28 01:15:52+02:00,ECI:1080863.0,349.0,radio_limited_degradation,76.8,84.43,67.48,High,False
INC-000711,542020041221088+20250828114552+Fiji-Nadi-LTE-DL-D!20250828111754,2025-08-28 01:16:20+02:00,2025-08-28 01:16:22+02:00,ECI:1079878.0,495.0,ca_underperformance,68.15,73.56,61.54,Medium,False
INC-000712,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:22:28+02:00,2025-08-28 01:22:28+02:00,ECI:1076369.0,373.0,radio_limited_degradation,67.65,67.61,67.69,High,False
INC-000713,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:23:06+02:00,2025-08-28 01:23:07+02:00,ECI:1080085.0,196.0,ca_underperformance,85.75,97.7,71.14,High,False
INC-000714,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:23:22+02:00,2025-08-28 01:23:25+02:00,ECI:1076426.0,375.0,ca_underperformance,79.06,90.12,87.19,High,False
INC-000715,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:23:36+02:00,2025-08-28 01:23:36+02:00,ECI:1076426.0,375.0,radio_limited_degradation,72.15,89.11,51.42,High,False
INC-000716,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:23:43+02:00,2025-08-28 01:23:43+02:00,ECI:1076426.0,375.0,radio_limited_degradation,76.4,94.22,54.62,High,False
INC-000717,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:23:49+02:00,2025-08-28 01:23:50+02:00,ECI:1076369.0,375.0,radio_limited_degradation,79.84,99.94,55.27,High,False
INC-000718,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,2025-08-28 01:29:29+02:00,2025-08-28 01:29:29+02:00,ECI:1077535.0,187.0,rb_conditioned_expected_underperformance,68.1,57.68,80.83,High,False
INC-000719,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,2025-08-28 01:30:23+02:00,2025-08-28 01:30:25+02:00,ECI:1077525.0,187.0,ca_underperformance,62.74,58.63,84.28,Medium,False
INC-000720,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,2025-08-28 01:30:34+02:00,2025-08-28 01:30:37+02:00,ECI:1076759.0,184.0,radio_limited_degradation,75.33,97.03,48.8,High,False
INC-000721,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,2025-08-28 01:30:50+02:00,2025-08-28 01:30:50+02:00,ECI:1076796.0,184.0,radio_limited_degradation,78.76,99.96,52.84,High,False
INC-000722,542020041221088+20250828115753+Fiji-Nadi-LTE-DL-D!20250828113321,2025-08-28 01:31:42+02:00,2025-08-28 01:31:43+02:00,ECI:1076799.0,184.0,radio_limited_degradation,73.82,88.52,55.85,High,False
INC-000723,542020041221088+20250828120053+Fiji-Nadi-LTE-DL-D!20250828113532,2025-08-28 01:35:18+02:00,2025-08-28 01:35:21+02:00,ECI:1076796.0,184.0,ca_underperformance,71.68,82.21,71.95,High,False
INC-000724,542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,2025-08-28 01:36:21+02:00,2025-08-28 01:36:22+02:00,ECI:1080086.0,184.0,radio_limited_degradation,59.76,63.94,56.95,Medium,False
INC-000725,542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,2025-08-28 01:36:56+02:00,2025-08-28 01:37:10+02:00,ECI:1076789.0,184.0,radio_limited_degradation,78.3,99.84,55.64,High,False
INC-000726,542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,2025-08-28 01:37:16+02:00,2025-08-28 01:37:24+02:00,ECI:1082165.0,184.0,radio_limited_degradation,79.48,99.35,55.19,High,False
INC-000727,542020041221088+20250828120902+Fiji-Nadi-LTE-DL-D!20250828113953,2025-08-28 01:38:45+02:00,2025-08-28 01:38:45+02:00,ECI:1076789.0,184.0,radio_limited_degradation,69.15,65.32,73.83,High,False
INC-000728,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,2025-08-28 01:40:54+02:00,2025-08-28 01:40:55+02:00,ECI:1076789.0,184.0,radio_limited_degradation,77.46,90.54,62.9,High,False
INC-000729,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,2025-08-28 01:41:33+02:00,2025-08-28 01:41:33+02:00,ECI:1076789.0,184.0,radio_limited_degradation,66.47,69.58,62.66,High,False
INC-000730,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,2025-08-28 01:41:52+02:00,2025-08-28 01:41:52+02:00,ECI:1076789.0,184.0,radio_limited_degradation,74.92,90.99,55.28,High,False
INC-000731,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:42:07+02:00,2025-08-28 01:42:09+02:00,ECI:1082165.0,185.0,temporal_local_drop,69.42,74.34,63.4,Medium,False
INC-000732,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:42:18+02:00,2025-08-28 01:42:20+02:00,ECI:1082165.0,139.0,ca_underperformance,94.3,94.63,93.9,Medium,False
INC-000733,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:42:32+02:00,2025-08-28 01:42:32+02:00,ECI:1076790.0,185.0,radio_limited_degradation,67.71,69.88,65.06,High,False
INC-000734,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:42:55+02:00,2025-08-28 01:42:55+02:00,ECI:1076787.0,185.0,temporal_local_drop,72.63,75.02,69.71,High,False
INC-000735,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:42:59+02:00,2025-08-28 01:42:59+02:00,ECI:1076787.0,139.0,temporal_local_drop,66.69,70.14,62.47,High,False
INC-000736,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:43:11+02:00,2025-08-28 01:43:12+02:00,ECI:1076787.0,185.0,temporal_local_drop,71.9,67.45,77.33,High,False
INC-000737,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:43:27+02:00,2025-08-28 01:43:27+02:00,ECI:1082162.0,139.0,temporal_sudden_drop,67.56,69.27,65.47,High,False
INC-000738,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:44:01+02:00,2025-08-28 01:44:01+02:00,ECI:1082165.0,139.0,temporal_local_drop,75.68,78.7,72.0,High,False
INC-000739,542020041221088+20250828121201+Fiji-Nadi-LTE-DL-D!20250828114619,2025-08-28 01:45:05+02:00,2025-08-28 01:45:06+02:00,ECI:1076791.0,183.0,temporal_local_drop,71.03,73.94,67.47,High,False
INC-000740,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,2025-08-28 01:46:27+02:00,2025-08-28 01:46:27+02:00,EARFCN:41384.0|PCI:184.0,184.0,temporal_local_drop,72.04,75.43,67.89,High,False
INC-000741,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,2025-08-28 01:46:54+02:00,2025-08-28 01:46:55+02:00,ECI:1076789.0,184.0,radio_limited_degradation,70.52,72.68,67.94,High,False
