Location - Latitude,Location - Longitude,plan_distance_km,LTE - NeighborCells(0) - PCI,plan_site_sector_ID,plan_siteID,plan_sectorID,plan_Azimuth,plan_PCI,plan_RSI,plan_Mod4,plan_Cell Radius
-17.8024678,177.4168715,16058.1141904428,141.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7392638,177.4589372,16059.265068987239,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7959923,177.3971777,16055.917832748519,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6489669,177.4453575,16053.78972749122,166.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62541766,177.43361892,16051.569104682094,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6805636,177.4123758,16052.070812510385,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7889332,177.4150302,16057.315413333348,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7574858,177.4455387,16058.811940158961,350.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6033945,177.4533523,16052.450370488663,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81160131,177.39985085,16056.891656898635,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665226,177.44771125,16059.436981282237,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7647323,177.4698503,16061.48915489955,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7870929,177.4167994,16057.401520992324,133.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6312441,177.4394649,16052.402071183578,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7791192,177.45396584,16060.61903433006,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77444304,177.4329507,16058.377851480087,338.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7694291,177.439385,16058.767806392847,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.802662,177.4156231,16058.002708657808,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7441167,177.43737203,16057.409476620769,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7603354,177.4589569,16060.236682511624,448.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7712422,177.4368095,16058.60281729977,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7962176,177.4169153,16057.831590621943,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.605711,177.452878,16052.512028636904,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7415276,177.4425772,16057.792121632552,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6351847,177.45417283,16054.001648081647,165.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6163101,177.4660133,16054.268625833638,179.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80849893,177.41339041,16058.055161317066,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7968345,177.4070938,16056.912762613745,144.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.801318,177.4195693,16058.321598250828,394.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7828787,177.3868892,16054.32371100097,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8085456,177.4489749,16061.488964149676,469.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159711,177.3955937,16056.681427170543,299.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7710858,177.3737596,16052.515998600156,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7693311,177.4271185,16057.580569202984,394.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80069957,177.41648814,16057.996084893852,331.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7968343,177.4070941,16056.912782366326,363.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76490791,177.43949803,16058.570854350492,136.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6174222,177.4542926,16053.190873496404,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74695091,177.4486622,16058.628372094267,350.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7708961,177.4368618,16058.591952421046,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6452928,177.4483115,16053.904476885207,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070166,177.418,16058.43171234948,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7453003,177.4426297,16057.970829853182,50.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7699839,177.4558344,16060.379315531782,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6278773,177.4323056,16051.55640061587,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60355305,177.45288905,16052.413087594548,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7684887,177.4760096,16062.255729882983,171.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62328666,177.4539015,16053.424763693378,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7392589,177.458935,16059.26463128931,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63536346,177.45826757,16054.40447593856,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7967791,177.4066959,16056.871848137653,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6380731,177.4698827,16055.649052620747,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6447908,177.4109143,16050.277440206977,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6353037,177.4563078,16054.212873876728,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6301869,177.44125405,16052.525543484744,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6066506,177.4567092,16052.924683383446,197.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.770403,177.4765781,16062.39856576553,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62993174,177.45453252,16053.793193854488,165.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76870125,177.44318922,16059.101143508024,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6018516,177.4864102,16055.563633117483,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6737284,177.4085895,16051.390348556932,159.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6314872,177.4594665,16054.340601706997,273.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7505179,177.4546542,16059.370194747702,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6283123,177.4524265,16053.515308148279,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6063353,177.47257605,16054.438720006716,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6132325,177.4410517,16051.72106635262,383.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6024735,177.44982035,16052.067406152215,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7702736,177.4766069,16062.395392435457,82.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64334021,177.41851727,16050.943055315922,436.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6274123,177.4613286,16054.331391318174,270.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7648562,177.4680683,16061.323048650214,447.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64874392,177.44139155,16053.397237556474,355.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7579478,177.4503242,16059.29457020488,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6382634,177.4707381,16055.740281138484,178.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276777,177.4328325,16051.597933703266,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.774344,177.43626048,16058.692434629416,130.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6250841,177.4548601,16053.600347966967,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7603391,177.4589567,16060.236833415627,116.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7699351,177.3742922,16052.51449855798,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128906,177.4432636,16061.137530739801,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7966613,177.4026836,16056.47950861059,363.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.765693,177.4713954,16061.682302350699,110.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6312805,177.4559031,16053.987684273437,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7954602,177.4189514,16057.993176270515,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7761255,177.4329999,16058.459906827327,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80683,177.4166557,16058.293509560275,144.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6105331,177.4586181,16053.288495688796,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.807015,177.4180679,16058.438187146416,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070149,177.4180702,16058.438404368278,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6227848,177.4596961,16053.95984229374,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8116013,177.3998509,16056.891661262285,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7287873,177.454166,16058.322636580437,49.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8056623,177.4148629,16058.067046492655,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6068719,177.46116664,16053.364384109664,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7907714,177.4132557,16057.228687168728,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8130746,177.4435587,16061.174429467632,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7600176,177.4440282,16058.78275518114,124.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070401,177.4181157,16058.443948346838,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6201184,177.4595601,16053.823262402233,231.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.797679,177.4153515,16057.747857360606,362.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.5997555,177.4927909,16056.081125787785,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6119451,177.463131,16053.78871197931,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6010515,177.4888314,16055.759783846075,373.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8061845,177.4270787,16059.269068320902,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8150258,177.4372585,16060.656349146135,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7405699,177.4584387,16059.277148067482,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6004739,177.4904044,16055.884536541409,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.603297,177.4511403,16052.232740398274,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070344,177.42001,16058.626370542896,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7712774,177.3720165,16052.356709469266,156.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7371849,177.4599081,16059.262939543261,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.814291,177.44243146,16061.121517160605,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6038308,177.461099,16053.21692789179,181.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7644656,177.4692518,16061.419187130758,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7254811,177.4530648,16058.064171634729,215.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62735327,177.46377873,16054.564733315934,231.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6112216,177.4583973,16053.29912179449,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6040858,177.44974408,16052.134779313279,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6117028,177.4516646,16052.672743866167,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.75711661,177.45730559,16059.929416134282,118.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128905,177.4432641,16061.137574371012,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7762086,177.4296046,16058.136340039737,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7791814,177.4837172,16063.490438703167,333.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8119151,177.43917535,16060.698525375954,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7425098,177.4422346,16057.804303813067,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6068036,177.44173875,16051.489438906028,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7637431,177.4409148,16058.653896998117,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7421304,177.4422263,16057.786040044854,120.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8101835,177.4332416,16060.046858899866,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070166,177.418,16058.43171234948,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7794004,177.380922,16053.588556696304,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7591798,177.4587086,16060.159588985396,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.760991,177.4490129,16059.30811419413,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6228762,177.4442333,16052.474202473615,169.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.627799,177.4323526,16051.55730557176,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62815,177.4424629,16052.547750296686,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6043574,177.452286,16052.39226465322,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8025915,177.4148537,16057.925275000518,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.686965,177.4103092,16052.167028093229,454.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.650183,177.408168,16050.262046304828,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6118089,177.4578184,16053.270556707394,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81592574,177.39566627,16056.686346837168,289.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7997627,177.4168546,16057.988433574452,362.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070401,177.4181157,16058.443948346838,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7717836,177.4248009,16057.469816892464,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6300114,177.4749382,16055.763023797637,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60971053,177.45308923,16052.717702027508,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6158955,177.4525126,16052.948661325343,168.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79584025,177.39669162,16055.863978703073,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8056823,177.414903,16058.071831193172,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79444075,177.40974907,16057.058964220327,132.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76287953,177.4644104,16060.879476290038,348.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6196009,177.4658475,16054.40507760126,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8092352,177.4326907,16059.95022942737,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.776942,177.4306632,16058.272111595497,338.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128904,177.4432648,16061.137637289548,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7468806,177.4436614,16058.143021423904,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7716243,177.4364033,16058.581213432974,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.772165,177.4061838,16055.692204237219,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76277069,177.46446166,16060.879412436056,215.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.73574197,177.46061574,16059.264708605622,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7724371,177.4735172,16062.196980381954,82.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78075002,177.43097441,16058.477069533386,403.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6494031,177.446031,16053.87479910433,163.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61436378,177.4549688,16053.114362958062,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7979674,177.4159802,16057.821721828554,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7711626,177.3738592,16052.529131008698,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6301387,177.4556138,16053.906959710683,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7773443,177.432046,16058.423930213477,338.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63111,177.4306472,16051.546201223307,166.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6247072,177.455381,16053.63308796683,255.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.621348,177.4339329,16051.410963811817,345.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128906,177.4432641,16061.137578958129,211.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6285927,177.435768,16051.923140015786,345.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6242565,177.4585557,16053.918108395215,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7977658,177.4146388,16057.683111399669,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6050716,177.4506103,16052.263918393524,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8125643,177.4374004,16060.557133130535,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76221981,177.47182391,16061.563870480039,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8020117,177.4158931,16057.998908925872,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60804401,177.45463348,16052.78926724398,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7619233,177.4312428,16057.637682166469,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61586629,177.44575605,16052.296318386208,383.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6918319,177.4214057,16053.46114301624,453.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7967535,177.4074654,16056.944881134457,131.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77090137,177.43695015,16058.600713326785,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6288468,177.4629239,16054.551511600595,374.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62337764,177.4598493,16054.002054461727,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8150204,177.4375469,16060.683914389132,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8046141,177.453454,16061.74048287209,335.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.773937,177.4227904,16057.374913345233,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070146,177.4180687,16058.438245948022,311.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61920178,177.47477192,16055.246431852525,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128904,177.4432648,16061.137637289548,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62203,177.4550741,16053.479557932678,255.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7663916,177.4752022,16062.081447256978,112.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81554426,177.45076473,16061.982636488101,470.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7717847,177.4879076,16063.554391006912,333.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7835716,177.3879464,16054.45747502085,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.803757,177.416193,16058.107908335936,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6340412,177.42927689,16051.549784676328,356.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7898563,177.42560584,16058.377614048612,322.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.603151,177.45586584,16052.681246601474,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6007614,177.4585117,16052.825393500274,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77232497,177.36894991,16052.10910783688,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6822409,177.3865504,16049.658961385954,318.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7554363,177.4630728,16060.408122798448,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6050045,177.4502137,16052.22259872357,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7718316,177.4361754,16058.568766951597,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.773113,177.3800213,16053.212941321244,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6274235,177.4677282,16054.948521604589,374.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6043574,177.452286,16052.39226465322,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62683376,177.46615667,16054.7697988555,270.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7370859,177.4599239,16059.259903837037,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7730344,177.3800678,16053.213815000296,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63383143,177.45970505,16054.472085468777,272.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79739744,177.44853709,16060.93509090131,430.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7686501,177.3768811,16052.705114350734,154.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6890566,177.4112781,16052.356920538348,454.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7743724,177.4329994,16058.379301084358,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.75317257,177.4542114,16059.449655622107,116.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61925689,177.46540347,16054.346363291166,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7733721,177.3765601,16052.89107316955,158.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6792712,177.4090697,16051.692502187336,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6055718,177.4521592,16052.436325776242,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6875834,177.4106704,16052.230376025773,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8085613,177.4490163,16061.49367687508,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7808082,177.4298421,16058.370558991228,394.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6245449,177.4581419,16053.8915913881,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7659552,177.4726945,16061.819608243515,110.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128904,177.4432648,16061.137637289548,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276724,177.4328353,16051.597958208185,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7803247,177.4301878,16058.38168204242,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.68069235,177.41241317,16052.080356864708,454.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6191336,177.441062,16051.995349377255,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63816465,177.47029918,16055.693419191526,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276215,177.4332664,16051.637142264924,348.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.623787,177.4663366,16054.646062451411,254.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
