id,timestamp,id_route_test_label,id_test_type,Activity.Remote IPs,Activity.Source Ports,Activity.TTFB,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Sub Activity,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,2025-08-27 03:27:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6,46124$$$$47504$$$$41236$$$$40748$$$$38602$$$$38618,5341.16650390625,476.6666564941406,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,338.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180122.0,2025-08-27T03:27:08.109000+02:00,0.0,0.0,0.0,-97.79,82.132.238.118,-12.04,9.88,698270.0,0.0,2025-08-27T03:24:07.988000+02:00,Failed,0.0,LTE CA2,31008.0,8.0,2025-08-27 03:24:07.988000+02:00,2025-08-27 03:27:08.109000+02:00
542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:36:22+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.9,40716$$$$40720$$$$46674$$$$39082$$$$39098$$$$39104,6696.5,1381.8333740234375,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,28.0,132.0,9310.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180117.0,2025-08-27T03:36:22.619000+02:00,0.0,0.0,0.0,-93.7,82.132.232.246,-10.05,13.6,643547.0,0.0,2025-08-27T03:33:22.503000+02:00,Failed,0.0,LTE CA2,28576.0,0.0,2025-08-27 03:33:22.503000+02:00,2025-08-27 03:36:22.619000+02:00
542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:39:23+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,47952$$$$47968$$$$47970$$$$47954$$$$47956$$$$47962,5825.16650390625,244.5,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,133.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180124.0,2025-08-27T03:39:23.775000+02:00,0.0,0.0,0.0,-97.93,154.237.0.238,-9.75,16.44,816155.0,0.0,2025-08-27T03:36:23.651000+02:00,Failed,0.0,LTE CA2,36248.0,0.0,2025-08-27 03:36:23.651000+02:00,2025-08-27 03:39:23.775000+02:00
542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,39308$$$$39316$$$$39322$$$$39326$$$$39336$$$$44122,1589.1666259765625,30.0,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,135.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180128.0,2025-08-27T03:42:24.880000+02:00,0.0,0.0,0.0,-91.22,102.59.126.93,-8.85,22.7,1714121.0,0.0,2025-08-27T03:39:24.752000+02:00,Failed,0.0,LTE CA2,76128.0,8.0,2025-08-27 03:39:24.752000+02:00,2025-08-27 03:42:24.880000+02:00
542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:44+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,49354$$$$49368$$$$49376$$$$49392$$$$43774$$$$43786,1975.0,180.6666717529297,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,135.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,19035.0,2025-08-27T03:42:44.910000+02:00,0.0,0.0,0.0,-96.11,82.132.214.61,-8.8,18.2,176823.0,0.0,2025-08-27T03:42:25.875000+02:00,Failed,0.0,LTE CA2,74312.0,24.0,2025-08-27 03:42:25.875000+02:00,2025-08-27 03:42:44.910000+02:00
542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:57:09+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.6,43272$$$$38694$$$$39020$$$$39256$$$$44838$$$$44852,6382.5,533.3333129882812,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,123.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180127.0,2025-08-27T03:57:09.713000+02:00,0.0,0.0,0.0,-93.89,45.117.247.226,-9.65,17.02,824578.0,0.0,2025-08-27T03:54:09.587000+02:00,Failed,0.0,LTE CA2,36616.0,0.0,2025-08-27 03:54:09.587000+02:00,2025-08-27 03:57:09.713000+02:00
542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 04:00:10+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.5,47160$$$$47170$$$$42738$$$$42742$$$$42744$$$$47132,4250.83349609375,211.3333282470703,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,124.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180115.0,2025-08-27T04:00:10.833000+02:00,0.0,0.0,0.0,-89.07,27.123.173.50,-9.24,15.57,1111293.0,0.0,2025-08-27T03:57:10.719000+02:00,Failed,0.0,LTE CA2,49352.0,0.0,2025-08-27 03:57:10.719000+02:00,2025-08-27 04:00:10.833000+02:00
542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:11+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5,42040$$$$39232$$$$39242$$$$38198$$$$38206$$$$38216,2818.5,31.16666603088379,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,124.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180104.0,2025-08-27T04:03:11.958000+02:00,0.0,0.0,0.0,-89.4,82.132.216.211,-8.97,18.67,1365577.0,0.0,2025-08-27T04:00:11.854000+02:00,Failed,0.0,LTE CA2,60656.0,0.0,2025-08-27 04:00:11.854000+02:00,2025-08-27 04:03:11.958000+02:00
542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:13+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5,45820$$$$40784$$$$40788$$$$40802$$$$40814$$$$40824,1286.6666259765625,36.83333206176758,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,125.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180101.0,2025-08-27T04:06:13.056000+02:00,0.0,0.0,0.0,-91.47,82.132.231.224,-9.66,16.93,1177414.0,0.0,2025-08-27T04:03:12.955000+02:00,Failed,0.0,LTE CA2,52296.0,0.0,2025-08-27 04:03:12.955000+02:00,2025-08-27 04:06:13.056000+02:00
542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:45:38+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,42668$$$$42672$$$$42676$$$$42688$$$$42702$$$$46920,1168.1666259765625,76.75,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,125.0,40988.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180115.0,2025-08-27T04:45:38.465000+02:00,0.0,0.0,0.0,-98.85,102.59.191.111,-12.12,7.45,787444.0,0.0,2025-08-27T04:42:38.350000+02:00,Failed,0.0,LTE CA2,34968.0,0.0,2025-08-27 04:42:38.350000+02:00,2025-08-27 04:45:38.465000+02:00
542020041221088+20250827144911+Fiji-Nadi-LTE-DL-D!20250827144857,2025-08-27 04:48:39+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,45996$$$$46008$$$$46024$$$$46034$$$$44774$$$$44790,1689.5,45.83333206176758,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,348.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180140.0,2025-08-27T04:48:39.603000+02:00,0.0,0.0,0.0,-91.81,156.161.65.188,-14.54,10.63,1929010.0,0.0,2025-08-27T04:45:39.463000+02:00,Failed,0.0,LTE CA2,85664.0,0.0,2025-08-27 04:45:39.463000+02:00,2025-08-27 04:48:39.603000+02:00
542020041221088+20250827145411+Fiji-Nadi-LTE-DL-D!20250827145328,2025-08-27 04:51:40+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,44778$$$$44792$$$$44802$$$$38236$$$$38248$$$$38252,811.5,73.33333587646484,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,110.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180124.0,2025-08-27T04:51:40.702000+02:00,0.0,0.0,0.0,-98.88,82.132.199.61,-11.84,11.65,1832607.0,0.0,2025-08-27T04:48:40.578000+02:00,Failed,0.0,LTE CA2,81392.0,0.0,2025-08-27 04:48:40.578000+02:00,2025-08-27 04:51:40.702000+02:00
542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:54:41+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,38440$$$$38450$$$$48836$$$$48848$$$$48854$$$$48868,1255.0,62.16666793823242,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,111.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180099.0,2025-08-27T04:54:41.797000+02:00,0.0,0.0,0.0,-83.05,102.58.195.184,-9.44,19.75,1811723.0,0.0,2025-08-27T04:51:41.698000+02:00,Failed,0.0,LTE CA2,80472.0,0.0,2025-08-27 04:51:41.698000+02:00,2025-08-27 04:54:41.797000+02:00
542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:57:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,42240$$$$42250$$$$42262$$$$42274$$$$42276$$$$40052,2079.333251953125,88.16666412353516,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,113.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180118.0,2025-08-27T04:57:42.921000+02:00,0.0,0.0,0.0,-92.13,82.132.231.224,-9.27,16.19,1735751.0,0.0,2025-08-27T04:54:42.803000+02:00,Failed,0.0,LTE CA2,77088.0,0.0,2025-08-27 04:54:42.803000+02:00,2025-08-27 04:57:42.921000+02:00
542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,2025-08-27 05:00:44+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,47750$$$$47762$$$$47764$$$$47770$$$$47776$$$$47782,1133.8333740234375,59.5,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,113.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180132.0,2025-08-27T05:00:44.060000+02:00,0.0,0.0,0.0,-88.21,82.132.214.167,-10.01,16.13,1673316.0,0.0,2025-08-27T04:57:43.928000+02:00,Failed,0.0,LTE CA2,74312.0,0.0,2025-08-27 04:57:43.928000+02:00,2025-08-27 05:00:44.060000+02:00
542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:47+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,38452$$$$38468$$$$38480$$$$38490$$$$38492$$$$38496,804.6666870117188,31.08333396911621,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,448.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180122.0,2025-08-27T05:09:47.694000+02:00,0.0,0.0,0.0,-97.58,82.132.244.254,-11.98,8.84,955163.0,0.0,2025-08-27T05:06:47.573000+02:00,Failed,0.0,LTE CA2,42416.0,0.0,2025-08-27 05:06:47.573000+02:00,2025-08-27 05:09:47.694000+02:00
542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:48+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,48142$$$$48152$$$$48166$$$$48168$$$$48178$$$$48184,555.6666870117188,27.16666603088379,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,28.0,115.0,9310.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180132.0,2025-08-27T05:12:48.830000+02:00,0.0,0.0,0.0,-68.31,82.132.233.158,-12.9,18.0,1485426.0,0.0,2025-08-27T05:09:48.699000+02:00,Failed,0.0,LTE CA3,65968.0,0.0,2025-08-27 05:09:48.699000+02:00,2025-08-27 05:12:48.830000+02:00
542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:15:50+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,49168$$$$49182$$$$49188$$$$49190$$$$41858$$$$41868,1869.5,61.5,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,50.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180105.0,2025-08-27T05:15:50.010000+02:00,0.0,0.0,0.0,-88.03,82.132.230.220,-10.55,14.11,1037074.0,0.0,2025-08-27T05:12:49.905000+02:00,Failed,0.0,LTE CA2,46064.0,0.0,2025-08-27 05:12:49.905000+02:00,2025-08-27 05:15:50.010000+02:00
542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:18:50+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,37908$$$$37912$$$$37924$$$$37934$$$$40434$$$$40442,1306.5,55.41666793823242,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,3.0,122.0,1850.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180142.0,2025-08-27T05:18:50.195000+02:00,0.0,0.0,0.0,-78.47,102.218.86.131,-8.71,20.17,1165941.0,0.0,2025-08-27T05:15:50.053000+02:00,Failed,0.0,LTE CA2,51776.0,0.0,2025-08-27 05:15:50.053000+02:00,2025-08-27 05:18:50.195000+02:00
542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:51+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,49448$$$$49456$$$$49462$$$$38674$$$$38676$$$$38686,1066.8333740234375,29.5,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,120.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180110.0,2025-08-27T05:21:51.336000+02:00,0.0,0.0,0.0,-95.6,102.59.126.93,-9.27,18.0,1080764.0,0.0,2025-08-27T05:18:51.226000+02:00,Failed,0.0,LTE CA2,48000.0,0.0,2025-08-27 05:18:51.226000+02:00,2025-08-27 05:21:51.336000+02:00
542020041221088+20250827152712+Fiji-Nadi-LTE-DL-D!20250827152634,2025-08-27 05:24:52+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5,40474$$$$41774$$$$47290$$$$46930$$$$46946$$$$38206,12170.5,2174.5556640625,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,120.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180107.0,2025-08-27T05:24:52.450000+02:00,0.0,0.0,0.0,-104.97,102.218.86.130,-10.61,10.37,943573.0,0.0,2025-08-27T05:21:52.343000+02:00,Failed,0.0,LTE CA2,41904.0,0.0,2025-08-27 05:21:52.343000+02:00,2025-08-27 05:24:52.450000+02:00
542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:53+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,41994$$$$42010$$$$45464$$$$45470$$$$47860$$$$47870,3745.833251953125,975.0,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,401.0,500.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180125.0,2025-08-27T05:27:53.578000+02:00,0.0,0.0,0.0,-87.42,82.132.235.154,-9.81,14.0,1981396.0,0.0,2025-08-27T05:24:53.453000+02:00,Failed,0.0,LTE CA2,88000.0,0.0,2025-08-27 05:24:53.453000+02:00,2025-08-27 05:27:53.578000+02:00
542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,2025-08-27 05:30:54+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.5,45412$$$$45418$$$$48516$$$$48526$$$$48536$$$$40478,3003.0,506.3333435058594,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,120.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180114.0,2025-08-27T05:30:54.683000+02:00,0.0,0.0,0.0,-94.32,82.132.185.67,-10.25,15.54,1769872.0,0.0,2025-08-27T05:27:54.569000+02:00,Failed,0.0,LTE CA2,78608.0,0.0,2025-08-27 05:27:54.569000+02:00,2025-08-27 05:30:54.683000+02:00
542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,2025-08-27 05:33:55+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,48008$$$$48016$$$$48032$$$$48036$$$$48046$$$$48058,1172.8333740234375,66.16666412353516,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,120.0,40790.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180119.0,2025-08-27T05:33:55.800000+02:00,0.0,0.0,0.0,-96.01,102.218.86.139,-10.29,15.01,1196137.0,0.0,2025-08-27T05:30:55.682000+02:00,Failed,0.0,LTE CA2,53120.0,0.0,2025-08-27 05:30:55.682000+02:00,2025-08-27 05:33:55.800000+02:00
542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,2025-08-27 05:36:56+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,37292$$$$37304$$$$37318$$$$37378$$$$37390$$$$37396,1489.0,868.5833129882812,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,122.0,1850.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180101.0,2025-08-27T05:36:56.911000+02:00,0.0,0.0,0.0,-86.93,82.132.238.157,-9.73,15.67,1508791.0,0.0,2025-08-27T05:33:56.810000+02:00,Failed,0.0,LTE CA2,67016.0,8.0,2025-08-27 05:33:56.810000+02:00,2025-08-27 05:36:56.911000+02:00
542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,2025-08-27 05:39:58+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.9,43976$$$$39278$$$$48956$$$$37778$$$$37810$$$$43414$$$$40598,18764.666015625,3126.0,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,487.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180118.0,2025-08-27T05:39:58.034000+02:00,0.0,0.0,0.0,-101.05,82.132.239.161,-10.22,11.69,451554.0,0.0,2025-08-27T05:36:57.916000+02:00,Failed,0.0,LTE CA1,20048.0,0.0,2025-08-27 05:36:57.916000+02:00,2025-08-27 05:39:58.034000+02:00
542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:02+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.9,42682$$$$43268$$$$47432,11786.6669921875,4268.5,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Error in Session,41.0,487.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,63248.0,2025-08-27T05:41:02.288000+02:00,0.0,0.0,0.0,-107.6,82.132.239.161,-10.96,10.51,134660.0,0.0,2025-08-27T05:39:59.040000+02:00,Failed,0.0,LTE CA1,17032.0,0.0,2025-08-27 05:39:59.040000+02:00,2025-08-27 05:41:02.288000+02:00
542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,,,,14187.0,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Error in Session,41.0,487.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,78282.0,2025-08-27T05:41:17.321000+02:00,0.0,0.0,0.0,-107.6,82.132.223.155,-10.96,10.51,141148.0,0.0,2025-08-27T05:39:59.040000+02:00,Failed,0.0,LTE CA1,14424.0,0.0,2025-08-27 05:39:59.040000+02:00,2025-08-27 05:41:17.321000+02:00
542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,2025-08-27 05:44:03+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.9,43970$$$$43976$$$$43978$$$$43990$$$$37270$$$$37274$$$$37412,5635.5712890625,2281.571533203125,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,487.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180100.0,2025-08-27T05:44:03.211000+02:00,0.0,0.0,0.0,-100.67,82.132.221.200,-10.97,9.9,476620.0,0.0,2025-08-27T05:41:03.111000+02:00,Failed,0.0,LTE CA1,21168.0,0.0,2025-08-27 05:41:03.111000+02:00,2025-08-27 05:44:03.211000+02:00
542020041221088+20250827160414+Fiji-Nadi-LTE-DL-D!20250827155722,2025-08-27 05:56:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.8,45132$$$$47850$$$$47854$$$$45154$$$$45166$$$$41088$$$$41260$$$$41266$$$$46628$$$$41284$$$$41298,1601.1817626953125,183.4545440673828,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,430.0,40988.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180095.0,2025-08-27T05:56:18.949000+02:00,0.0,0.0,0.0,-93.49,41.176.159.165,-10.19,13.92,1024956.0,0.0,2025-08-27T05:53:18.854000+02:00,Failed,0.0,LTE CA2,45528.0,0.0,2025-08-27 05:53:18.854000+02:00,2025-08-27 05:56:18.949000+02:00
542020041221088+20250827160614+Fiji-Nadi-LTE-DL-D!20250827155934,2025-08-27 05:59:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6,43254$$$$39054$$$$39068$$$$39472$$$$39484$$$$39500,4075.666748046875,145.8333282470703,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,470.0,41384.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180101.0,2025-08-27T05:59:20.051000+02:00,0.0,0.0,0.0,-102.17,82.132.216.224,-10.83,10.38,425898.0,0.0,2025-08-27T05:56:19.950000+02:00,Failed,0.0,LTE CA2,18912.0,0.0,2025-08-27 05:56:19.950000+02:00,2025-08-27 05:59:20.051000+02:00
